time,gFx,gFy,gFz,TgF
27.506000,-0.0167,-0.0220,0.9459,0.946
27.511000,-0.0147,-0.0220,0.9518,0.952
27.516000,-0.0147,-0.0239,0.9499,0.950
27.521000,-0.0049,-0.0181,0.9499,0.950
27.538000,-0.0049,-0.0181,0.9381,0.938
27.540000,-0.0108,-0.0181,0.9479,0.948
27.540000,-0.0049,-0.0142,0.9381,0.938
27.558000,-0.0030,-0.0142,0.9459,0.946
27.561000,-0.0108,-0.0142,0.9577,0.958
27.562000,-0.0108,-0.0220,0.9420,0.942
27.562000,-0.0128,-0.0142,0.9499,0.950
27.563000,-0.0147,-0.0181,0.9616,0.962
27.565000,-0.0284,-0.0259,0.9518,0.953
27.570000,-0.0186,-0.0161,0.9440,0.944
27.575000,-0.0147,-0.0220,0.9420,0.942
27.580000,-0.0108,-0.0200,0.9381,0.938
27.585000,-0.0225,-0.0200,0.9616,0.962
27.590000,-0.0108,-0.0181,0.9459,0.946
27.595000,-0.0147,-0.0259,0.9538,0.954
27.600000,-0.0186,-0.0259,0.9518,0.952
27.604000,-0.0186,-0.0239,0.9420,0.943
27.618000,-0.0089,-0.0220,0.9499,0.950
27.619000,-0.0089,-0.0220,0.9420,0.942
27.623000,-0.0089,-0.0181,0.9362,0.936
27.625000,-0.0167,-0.0181,0.9381,0.938
27.635000,-0.0089,-0.0142,0.9401,0.940
27.637000,-0.0089,-0.0142,0.9440,0.944
27.639000,-0.0206,-0.0142,0.9459,0.946
27.645000,-0.0147,-0.0103,0.9459,0.946
27.649000,-0.0225,-0.0161,0.9401,0.940
27.655000,-0.0147,-0.0161,0.9440,0.944
27.661000,-0.0147,-0.0161,0.9420,0.942
27.663000,-0.0049,-0.0142,0.9440,0.944
27.668000,-0.0049,-0.0239,0.9479,0.948
27.674000,-0.0069,-0.0220,0.9401,0.940
27.679000,-0.0108,-0.0239,0.9420,0.942
27.683000,-0.0069,-0.0259,0.9499,0.950
27.688000,-0.0225,-0.0239,0.9479,0.948
27.695000,-0.0206,-0.0259,0.9499,0.950
27.698000,-0.0167,-0.0239,0.9557,0.956
27.703000,-0.0128,-0.0200,0.9420,0.942
27.708000,-0.0108,-0.0220,0.9459,0.946
27.722000,-0.0186,-0.0239,0.9420,0.943
27.723000,-0.0225,-0.0239,0.9459,0.947
27.724000,-0.0128,-0.0220,0.9518,0.952
27.740000,-0.0245,-0.0220,0.9362,0.937
27.743000,-0.0225,-0.0298,0.9518,0.953
27.743000,-0.0186,-0.0259,0.9518,0.952
27.744000,-0.0069,-0.0220,0.9440,0.944
27.747000,-0.0128,-0.0239,0.9596,0.960
27.752000,-0.0108,-0.0220,0.9518,0.952
27.757000,-0.0089,-0.0200,0.9499,0.950
27.764000,-0.0030,-0.0200,0.9518,0.952
27.767000,-0.0049,-0.0220,0.9420,0.942
27.772000,-0.0108,-0.0161,0.9499,0.950
27.777000,-0.0147,-0.0181,0.9557,0.956
27.782000,-0.0206,-0.0259,0.9499,0.950
27.787000,-0.0225,-0.0220,0.9596,0.960
27.795000,-0.0225,-0.0239,0.9479,0.948
27.797000,-0.0265,-0.0200,0.9518,0.952
27.802000,-0.0206,-0.0181,0.9420,0.942
27.807000,-0.0206,-0.0239,0.9420,0.943
27.812000,-0.0284,-0.0279,0.9440,0.945
27.816000,-0.0245,-0.0259,0.9518,0.952
27.821000,-0.0186,-0.0259,0.9538,0.954
27.837000,-0.0245,-0.0259,0.9538,0.954
27.839000,-0.0206,-0.0298,0.9459,0.947
27.839000,-0.0128,-0.0298,0.9518,0.952
27.841000,-0.0089,-0.0279,0.9381,0.939
27.857000,-0.0128,-0.0220,0.9518,0.952
27.859000,-0.0108,-0.0220,0.9381,0.938
27.860000,-0.0089,-0.0181,0.9401,0.940
27.863000,-0.0069,-0.0200,0.9459,0.946
27.868000,-0.0167,-0.0142,0.9440,0.944
27.870000,-0.0108,-0.0122,0.9401,0.940
27.875000,-0.0186,-0.0200,0.9381,0.939
27.882000,-0.0108,-0.0161,0.9440,0.944
27.885000,-0.0108,-0.0103,0.9401,0.940
27.890000,-0.0147,-0.0181,0.9459,0.946
27.895000,-0.0128,-0.0161,0.9401,0.940
27.900000,-0.0147,-0.0200,0.9518,0.952
27.905000,-0.0186,-0.0161,0.9459,0.946
27.920000,-0.0128,-0.0161,0.9459,0.946
27.922000,-0.0069,-0.0200,0.9459,0.946
27.922000,-0.0147,-0.0259,0.9479,0.948
27.934000,-0.0167,-0.0181,0.9459,0.946
27.936000,-0.0167,-0.0181,0.9479,0.948
27.936000,-0.0186,-0.0220,0.9420,0.942
27.940000,-0.0147,-0.0220,0.9499,0.950
27.945000,-0.0206,-0.0181,0.9459,0.946
27.949000,-0.0206,-0.0161,0.9420,0.942
27.954000,-0.0167,-0.0142,0.9479,0.948
27.962000,-0.0167,-0.0220,0.9440,0.944
27.964000,-0.0186,-0.0239,0.9459,0.946
27.969000,-0.0128,-0.0220,0.9479,0.948
27.974000,-0.0128,-0.0200,0.9538,0.954
27.980000,-0.0206,-0.0239,0.9518,0.952
27.984000,-0.0069,-0.0200,0.9479,0.948
27.989000,-0.0108,-0.0239,0.9557,0.956
27.996000,-0.0108,-0.0279,0.9557,0.956
27.998000,-0.0108,-0.0239,0.9674,0.968
28.004000,-0.0167,-0.0239,0.9616,0.962
28.008000,-0.0069,-0.0220,0.9616,0.962
28.013000,-0.0245,-0.0298,0.9538,0.955
28.018000,-0.0206,-0.0200,0.9401,0.941
28.023000,-0.0186,-0.0220,0.9362,0.937
28.038000,-0.0323,-0.0239,0.9479,0.949
28.039000,-0.0245,-0.0200,0.9401,0.941
28.040000,-0.0206,-0.0200,0.9420,0.942
28.044000,-0.0245,-0.0239,0.9420,0.943
28.048000,-0.0304,-0.0259,0.9420,0.943
28.055000,-0.0206,-0.0200,0.9479,0.948
28.057000,-0.0167,-0.0239,0.9538,0.954
28.062000,-0.0128,-0.0181,0.9518,0.952
28.067000,-0.0225,-0.0239,0.9479,0.948
28.072000,-0.0186,-0.0239,0.9479,0.948
28.079000,-0.0167,-0.0298,0.9518,0.952
28.082000,-0.0108,-0.0318,0.9479,0.948
28.087000,-0.0128,-0.0259,0.9420,0.942
28.091000,-0.0128,-0.0259,0.9479,0.948
28.100000,-0.0147,-0.0259,0.9459,0.946
28.101000,-0.0108,-0.0239,0.9499,0.950
28.106000,-0.0245,-0.0200,0.9577,0.958
28.120000,-0.0167,-0.0239,0.9499,0.950
28.122000,-0.0167,-0.0181,0.9538,0.954
28.123000,-0.0186,-0.0200,0.9381,0.939
28.127000,-0.0245,-0.0161,0.9381,0.939
28.135000,-0.0167,-0.0181,0.9420,0.942
28.137000,-0.0206,-0.0142,0.9362,0.936
28.141000,-0.0186,-0.0142,0.9479,0.948
28.146000,-0.0245,-0.0181,0.9538,0.954
28.151000,-0.0186,-0.0142,0.9459,0.946
28.156000,-0.0167,-0.0142,0.9381,0.938
28.164000,-0.0108,-0.0181,0.9557,0.956
28.166000,-0.0108,-0.0161,0.9538,0.954
28.171000,-0.0069,-0.0200,0.9538,0.954
28.175000,-0.0167,-0.0220,0.9596,0.960
28.180000,-0.0206,-0.0220,0.9518,0.952
28.185000,-0.0186,-0.0239,0.9401,0.941
28.190000,-0.0128,-0.0200,0.9479,0.948
28.197000,-0.0147,-0.0239,0.9381,0.939
28.200000,-0.0167,-0.0220,0.9459,0.946
28.205000,-0.0147,-0.0200,0.9459,0.946
28.210000,-0.0147,-0.0200,0.9538,0.954
28.217000,-0.0206,-0.0161,0.9479,0.948
28.220000,-0.0186,-0.0181,0.9459,0.946
28.225000,-0.0186,-0.0220,0.9538,0.954
28.240000,-0.0128,-0.0220,0.9440,0.944
28.241000,-0.0147,-0.0239,0.9499,0.950
28.242000,-0.0030,-0.0239,0.9499,0.950
28.257000,-0.0225,-0.0239,0.9499,0.950
28.259000,-0.0186,-0.0239,0.9479,0.948
28.260000,-0.0147,-0.0279,0.9499,0.950
28.261000,-0.0186,-0.0298,0.9596,0.960
28.264000,-0.0206,-0.0239,0.9479,0.948
28.268000,-0.0167,-0.0298,0.9596,0.960
28.273000,-0.0225,-0.0239,0.9499,0.950
28.279000,-0.0167,-0.0298,0.9459,0.947
28.284000,-0.0225,-0.0298,0.9499,0.951
28.288000,-0.0206,-0.0298,0.9577,0.958
28.296000,-0.0167,-0.0239,0.9459,0.946
28.298000,-0.0186,-0.0259,0.9401,0.941
28.303000,-0.0128,-0.0200,0.9538,0.954
28.308000,-0.0206,-0.0200,0.9420,0.942
28.321000,-0.0128,-0.0161,0.9381,0.938
28.322000,-0.0206,-0.0200,0.9479,0.948
28.323000,-0.0265,-0.0220,0.9459,0.947
28.336000,-0.0245,-0.0181,0.9459,0.946
28.338000,-0.0186,-0.0200,0.9459,0.946
28.338000,-0.0225,-0.0239,0.9596,0.960
28.342000,-0.0225,-0.0239,0.9557,0.956
28.348000,-0.0225,-0.0220,0.9440,0.945
28.352000,-0.0225,-0.0259,0.9557,0.956
28.357000,-0.0186,-0.0220,0.9459,0.946
28.363000,-0.0265,-0.0220,0.9479,0.949
28.367000,-0.0206,-0.0239,0.9283,0.929
28.372000,-0.0225,-0.0298,0.9577,0.958
28.378000,-0.0108,-0.0220,0.9459,0.946
28.384000,-0.0049,-0.0181,0.9420,0.942
28.386000,-0.0089,-0.0161,0.9499,0.950
28.391000,-0.0049,-0.0142,0.9518,0.952
28.397000,-0.0030,-0.0181,0.9538,0.954
28.401000,-0.0089,-0.0142,0.9459,0.946
28.407000,-0.0010,-0.0200,0.9479,0.948
28.422000,-0.0128,-0.0142,0.9440,0.944
28.424000,-0.0089,-0.0181,0.9479,0.948
28.425000,-0.0206,-0.0142,0.9362,0.936
28.426000,-0.0128,-0.0142,0.9538,0.954
28.440000,-0.0186,-0.0200,0.9577,0.958
28.441000,-0.0206,-0.0181,0.9420,0.942
28.442000,-0.0304,-0.0200,0.9596,0.960
28.447000,-0.0265,-0.0161,0.9401,0.941
28.451000,-0.0206,-0.0200,0.9459,0.946
28.456000,-0.0284,-0.0239,0.9459,0.947
28.461000,-0.0206,-0.0220,0.9499,0.950
28.466000,-0.0206,-0.0279,0.9459,0.947
28.471000,-0.0147,-0.0259,0.9518,0.952
28.476000,-0.0108,-0.0259,0.9401,0.940
28.481000,-0.0167,-0.0279,0.9538,0.954
28.485000,-0.0089,-0.0279,0.9518,0.952
28.490000,-0.0108,-0.0181,0.9479,0.948
28.498000,-0.0010,-0.0200,0.9420,0.942
28.501000,-0.0089,-0.0259,0.9479,0.948
28.505000,-0.0128,-0.0239,0.9499,0.950
28.510000,-0.0108,-0.0259,0.9479,0.948
28.516000,-0.0108,-0.0259,0.9420,0.942
28.520000,-0.0186,-0.0298,0.9479,0.949
28.525000,-0.0245,-0.0298,0.9596,0.960
28.539000,-0.0284,-0.0298,0.9557,0.957
28.540000,-0.0245,-0.0298,0.9459,0.947
28.541000,-0.0265,-0.0298,0.9538,0.955
28.559000,-0.0284,-0.0259,0.9499,0.951
28.561000,-0.0284,-0.0239,0.9596,0.960
28.562000,-0.0186,-0.0220,0.9479,0.948
28.563000,-0.0069,-0.0279,0.9538,0.954
28.565000,-0.0108,-0.0220,0.9499,0.950
28.569000,-0.0128,-0.0200,0.9420,0.942
28.574000,-0.0089,-0.0239,0.9479,0.948
28.581000,-0.0108,-0.0220,0.9420,0.942
28.584000,-0.0010,-0.0220,0.9459,0.946
28.589000,-0.0167,-0.0220,0.9459,0.946
28.593000,-0.0147,-0.0259,0.9616,0.962
28.599000,-0.0128,-0.0181,0.9518,0.952
28.603000,-0.0186,-0.0161,0.9596,0.960
28.608000,-0.0147,-0.0239,0.9420,0.942
28.620000,-0.0265,-0.0200,0.9459,0.947
28.621000,-0.0206,-0.0161,0.9577,0.958
28.623000,-0.0265,-0.0200,0.9381,0.939
28.632000,-0.0167,-0.0200,0.9459,0.946
28.634000,-0.0147,-0.0161,0.9499,0.950
28.638000,-0.0108,-0.0181,0.9420,0.942
28.643000,-0.0167,-0.0161,0.9362,0.936
28.648000,-0.0128,-0.0161,0.9459,0.946
28.653000,-0.0147,-0.0161,0.9479,0.948
28.657000,-0.0128,-0.0122,0.9459,0.946
28.664000,-0.0147,-0.0181,0.9440,0.944
28.668000,-0.0089,-0.0161,0.9440,0.944
28.672000,-0.0167,-0.0200,0.9538,0.954
28.677000,-0.0128,-0.0200,0.9440,0.944
28.682000,-0.0128,-0.0220,0.9459,0.946
28.687000,-0.0186,-0.0200,0.9518,0.952
28.692000,-0.0225,-0.0259,0.9381,0.939
28.699000,-0.0245,-0.0259,0.9401,0.941
28.702000,-0.0186,-0.0181,0.9381,0.938
28.706000,-0.0225,-0.0200,0.9440,0.944
28.723000,-0.0225,-0.0161,0.9499,0.950
28.725000,-0.0186,-0.0200,0.9479,0.948
28.725000,-0.0225,-0.0220,0.9499,0.950
28.733000,-0.0167,-0.0220,0.9499,0.950
28.733000,-0.0128,-0.0200,0.9596,0.960
28.739000,-0.0186,-0.0239,0.9518,0.952
28.741000,-0.0108,-0.0200,0.9577,0.958
28.748000,-0.0108,-0.0259,0.9557,0.956
28.751000,-0.0089,-0.0200,0.9499,0.950
28.756000,-0.0128,-0.0259,0.9479,0.948
28.761000,-0.0030,-0.0259,0.9538,0.954
28.766000,-0.0147,-0.0259,0.9459,0.946
28.771000,-0.0108,-0.0181,0.9459,0.946
28.775000,-0.0206,-0.0200,0.9440,0.944
28.780000,-0.0284,-0.0239,0.9577,0.958
28.785000,-0.0265,-0.0279,0.9518,0.953
28.790000,-0.0186,-0.0239,0.9479,0.948
28.796000,-0.0284,-0.0239,0.9499,0.951
28.800000,-0.0265,-0.0220,0.9518,0.952
28.805000,-0.0206,-0.0220,0.9440,0.944
28.809000,-0.0167,-0.0181,0.9499,0.950
28.815000,-0.0245,-0.0239,0.9401,0.941
28.820000,-0.0128,-0.0259,0.9420,0.942
28.825000,-0.0128,-0.0239,0.9459,0.946
28.841000,-0.0147,-0.0220,0.9479,0.948
28.842000,-0.0186,-0.0259,0.9342,0.935
28.843000,-0.0030,-0.0239,0.9440,0.944
28.845000,-0.0108,-0.0259,0.9420,0.942
28.860000,-0.0108,-0.0161,0.9381,0.938
28.862000,-0.0186,-0.0220,0.9557,0.956
28.863000,-0.0225,-0.0259,0.9499,0.950
28.864000,-0.0245,-0.0239,0.9518,0.952
28.869000,-0.0167,-0.0200,0.9479,0.948
28.874000,-0.0206,-0.0259,0.9518,0.952
28.881000,-0.0225,-0.0239,0.9499,0.950
28.885000,-0.0069,-0.0181,0.9459,0.946
28.889000,-0.0206,-0.0181,0.9518,0.952
28.893000,-0.0147,-0.0161,0.9362,0.936
28.899000,-0.0147,-0.0200,0.9440,0.944
28.903000,-0.0069,-0.0142,0.9420,0.942
28.909000,-0.0167,-0.0161,0.9635,0.964
28.929000,-0.0167,-0.0161,0.9518,0.952
28.931000,-0.0108,-0.0239,0.9596,0.960
28.931000,-0.0167,-0.0181,0.9616,0.962
28.932000,-0.0089,-0.0161,0.9499,0.950
28.933000,-0.0284,-0.0220,0.9596,0.960
28.938000,-0.0128,-0.0200,0.9518,0.952
28.943000,-0.0284,-0.0220,0.9538,0.954
28.948000,-0.0304,-0.0220,0.9479,0.949
28.952000,-0.0382,-0.0239,0.9420,0.943
28.957000,-0.0245,-0.0239,0.9538,0.954
28.964000,-0.0225,-0.0259,0.9479,0.949
28.969000,-0.0206,-0.0220,0.9420,0.943
28.972000,-0.0167,-0.0200,0.9362,0.937
28.977000,-0.0108,-0.0239,0.9557,0.956
28.982000,-0.0128,-0.0220,0.9557,0.956
28.987000,-0.0030,-0.0220,0.9420,0.942
28.991000,-0.0089,-0.0239,0.9714,0.972
28.999000,-0.0069,-0.0220,0.9499,0.950
29.002000,-0.0147,-0.0200,0.9616,0.962
29.006000,-0.0128,-0.0200,0.9694,0.970
29.011000,-0.0089,-0.0220,0.9557,0.956
29.021000,-0.0186,-0.0220,0.9538,0.954
29.022000,-0.0128,-0.0220,0.9440,0.944
29.026000,-0.0245,-0.0220,0.9440,0.945
29.033000,-0.0362,-0.0200,0.9401,0.941
29.037000,-0.0304,-0.0220,0.9420,0.943
29.041000,-0.0304,-0.0200,0.9362,0.937
29.046000,-0.0304,-0.0200,0.9362,0.937
29.052000,-0.0186,-0.0200,0.9459,0.946
29.055000,-0.0147,-0.0220,0.9420,0.942
29.060000,-0.0167,-0.0259,0.9557,0.956
29.066000,-0.0147,-0.0161,0.9596,0.960
29.070000,-0.0049,-0.0181,0.9499,0.950
29.075000,-0.0128,-0.0220,0.9596,0.960
29.082000,-0.0069,-0.0200,0.9577,0.958
29.085000,-0.0049,-0.0200,0.9499,0.950
29.090000,-0.0049,-0.0259,0.9479,0.948
29.095000,-0.0108,-0.0259,0.9518,0.952
29.101000,-0.0089,-0.0220,0.9499,0.950
29.105000,-0.0128,-0.0239,0.9557,0.956
29.110000,-0.0167,-0.0259,0.9518,0.952
29.125000,-0.0186,-0.0259,0.9596,0.960
29.126000,-0.0225,-0.0259,0.9459,0.947
29.127000,-0.0265,-0.0239,0.9459,0.947
29.141000,-0.0245,-0.0279,0.9440,0.945
29.142000,-0.0206,-0.0200,0.9499,0.950
29.143000,-0.0186,-0.0200,0.9381,0.939
29.144000,-0.0089,-0.0220,0.9479,0.948
29.150000,-0.0089,-0.0142,0.9518,0.952
29.155000,-0.0089,-0.0239,0.9538,0.954
29.159000,-0.0069,-0.0161,0.9518,0.952
29.166000,-0.0167,-0.0200,0.9557,0.956
29.169000,-0.0049,-0.0161,0.9518,0.952
29.175000,-0.0069,-0.0200,0.9479,0.948
29.178000,-0.0108,-0.0220,0.9440,0.944
29.184000,-0.0167,-0.0181,0.9401,0.940
29.188000,-0.0186,-0.0181,0.9577,0.958
29.193000,-0.0186,-0.0181,0.9440,0.944
29.201000,-0.0245,-0.0181,0.9499,0.950
29.204000,-0.0362,-0.0181,0.9557,0.957
29.208000,-0.0401,-0.0259,0.9557,0.957
29.226000,-0.0284,-0.0181,0.9538,0.954
29.227000,-0.0225,-0.0181,0.9577,0.958
29.228000,-0.0245,-0.0220,0.9538,0.954
29.229000,-0.0186,-0.0181,0.9538,0.954
29.241000,-0.0167,-0.0181,0.9499,0.950
29.243000,-0.0108,-0.0181,0.9499,0.950
29.244000,-0.0128,-0.0200,0.9518,0.952
29.249000,-0.0049,-0.0220,0.9557,0.956
29.252000,-0.0010,-0.0200,0.9655,0.966
29.257000,0.0048,-0.0220,0.9518,0.952
29.262000,-0.0089,-0.0239,0.9674,0.968
29.268000,-0.0128,-0.0239,0.9518,0.952
29.272000,-0.0186,-0.0259,0.9616,0.962
29.277000,-0.0225,-0.0239,0.9479,0.948
29.283000,-0.0284,-0.0279,0.9518,0.953
29.287000,-0.0323,-0.0259,0.9635,0.964
29.292000,-0.0304,-0.0279,0.9596,0.961
29.300000,-0.0284,-0.0318,0.9674,0.968
29.303000,-0.0245,-0.0239,0.9499,0.950
29.307000,-0.0265,-0.0298,0.9518,0.953
29.311000,-0.0225,-0.0239,0.9440,0.945
29.317000,-0.0225,-0.0279,0.9440,0.945
29.321000,-0.0167,-0.0239,0.9440,0.944
29.326000,-0.0206,-0.0259,0.9459,0.947
29.341000,-0.0128,-0.0181,0.9362,0.936
29.343000,-0.0147,-0.0181,0.9362,0.936
29.344000,-0.0147,-0.0220,0.9440,0.944
29.348000,-0.0147,-0.0220,0.9420,0.942
29.360000,-0.0147,-0.0200,0.9459,0.946
29.361000,-0.0147,-0.0200,0.9459,0.946
29.362000,-0.0128,-0.0279,0.9635,0.964
29.366000,-0.0245,-0.0298,0.9596,0.960
29.370000,-0.0167,-0.0279,0.9635,0.964
29.376000,-0.0245,-0.0200,0.9596,0.960
29.380000,-0.0245,-0.0279,0.9577,0.958
29.385000,-0.0186,-0.0239,0.9499,0.950
29.390000,-0.0069,-0.0200,0.9557,0.956
29.395000,-0.0206,-0.0220,0.9499,0.950
29.400000,-0.0167,-0.0200,0.9538,0.954
29.405000,-0.0128,-0.0220,0.9499,0.950
29.410000,-0.0206,-0.0220,0.9538,0.954
29.427000,-0.0049,-0.0181,0.9518,0.952
29.430000,-0.0147,-0.0200,0.9557,0.956
29.430000,-0.0186,-0.0142,0.9479,0.948
29.431000,-0.0128,-0.0161,0.9499,0.950
29.450000,-0.0128,-0.0181,0.9420,0.942
29.451000,-0.0186,-0.0220,0.9459,0.946
29.452000,-0.0304,-0.0200,0.9499,0.951
29.453000,-0.0304,-0.0298,0.9518,0.953
29.454000,-0.0225,-0.0200,0.9440,0.944
29.459000,-0.0284,-0.0220,0.9401,0.941
29.464000,-0.0206,-0.0200,0.9479,0.948
29.471000,-0.0167,-0.0200,0.9440,0.944
29.473000,-0.0186,-0.0220,0.9440,0.944
29.478000,-0.0108,-0.0259,0.9694,0.970
29.484000,-0.0010,-0.0259,0.9616,0.962
29.489000,-0.0010,-0.0239,0.9557,0.956
29.493000,-0.0030,-0.0161,0.9557,0.956
29.500000,-0.0108,-0.0200,0.9577,0.958
29.504000,0.0009,-0.0200,0.9557,0.956
29.508000,-0.0030,-0.0122,0.9577,0.958
29.513000,-0.0108,-0.0181,0.9577,0.958
29.521000,-0.0167,-0.0142,0.9596,0.960
29.523000,-0.0225,-0.0122,0.9753,0.976
29.528000,-0.0186,-0.0161,0.9655,0.966
29.541000,-0.0304,-0.0103,0.9538,0.954
29.543000,-0.0362,-0.0161,0.9362,0.937
29.543000,-0.0304,-0.0220,0.9694,0.970
29.547000,-0.0343,-0.0200,0.9381,0.939
29.559000,-0.0284,-0.0259,0.9577,0.958
29.560000,-0.0323,-0.0200,0.9635,0.964
29.562000,-0.0245,-0.0239,0.9557,0.956
29.567000,-0.0206,-0.0259,0.9714,0.972
29.572000,-0.0167,-0.0239,0.9401,0.941
29.577000,-0.0108,-0.0239,0.9440,0.944
29.584000,-0.0108,-0.0200,0.9499,0.950
29.587000,-0.0069,-0.0161,0.9499,0.950
29.592000,-0.0108,-0.0220,0.9499,0.950
29.596000,-0.0128,-0.0181,0.9479,0.948
29.601000,-0.0167,-0.0200,0.9459,0.946
29.613000,-0.0284,-0.0200,0.9440,0.945
29.614000,-0.0225,-0.0200,0.9479,0.948
29.629000,-0.0225,-0.0239,0.9440,0.945
29.630000,-0.0225,-0.0161,0.9459,0.946
29.631000,-0.0265,-0.0200,0.9459,0.947
29.632000,-0.0245,-0.0239,0.9518,0.952
29.645000,-0.0206,-0.0161,0.9420,0.942
29.647000,-0.0206,-0.0220,0.9323,0.933
29.648000,-0.0225,-0.0220,0.9401,0.941
29.651000,-0.0186,-0.0200,0.9381,0.939
29.656000,-0.0245,-0.0220,0.9518,0.952
29.660000,-0.0128,-0.0259,0.9518,0.952
29.668000,-0.0089,-0.0239,0.9635,0.964
29.670000,-0.0089,-0.0220,0.9459,0.946
29.675000,-0.0128,-0.0200,0.9420,0.942
29.680000,-0.0089,-0.0083,0.9381,0.938
29.685000,-0.0147,-0.0142,0.9440,0.944
29.690000,-0.0186,-0.0298,0.9557,0.956
29.695000,0.0087,0.0269,0.9479,0.948
29.701000,-0.0245,-0.0064,0.9420,0.942
29.705000,-0.0069,-0.0494,0.9811,0.982
29.710000,-0.0030,-0.0161,0.9420,0.942
29.728000,-0.0186,-0.0435,0.9459,0.947
29.730000,-0.0304,-0.0513,0.9577,0.960
29.730000,-0.0245,-0.0220,0.9596,0.960
29.731000,-0.0186,-0.0161,0.9479,0.948
29.745000,-0.0147,-0.0239,0.9499,0.950
29.747000,-0.0010,-0.0024,0.9557,0.956
29.748000,0.0048,0.0171,0.9459,0.946
29.753000,0.0166,0.0034,0.9440,0.944
29.755000,0.0146,-0.0357,0.9479,0.949
29.759000,0.0146,-0.0200,0.9186,0.919
29.763000,-0.0069,-0.0376,0.9557,0.956
29.769000,-0.0089,-0.0435,0.9655,0.967
29.774000,-0.0108,-0.0259,0.9635,0.964
29.779000,-0.0010,-0.0122,0.9518,0.952
29.784000,-0.0030,0.0093,0.9381,0.938
29.789000,-0.0108,-0.0005,0.9362,0.936
29.793000,-0.0225,-0.0064,0.9362,0.936
29.801000,-0.0069,0.0015,0.9596,0.960
29.804000,-0.0069,0.0015,0.9323,0.932
29.808000,-0.0069,-0.0005,0.9186,0.919
29.813000,-0.0284,-0.0200,0.9772,0.978
29.819000,-0.0010,-0.0024,0.9029,0.903
29.823000,-0.0245,-0.0337,0.9538,0.955
29.828000,-0.0206,-0.0259,0.9557,0.956
29.843000,-0.0147,-0.0494,0.9244,0.926
29.845000,-0.0108,-0.0298,0.9381,0.939
29.846000,-0.0049,-0.0318,0.9577,0.958
29.851000,-0.0069,-0.0181,0.9381,0.938
29.860000,0.0029,-0.0279,0.9557,0.956
29.861000,0.0048,-0.0200,0.9499,0.950
29.863000,0.0009,-0.0142,0.9616,0.962
29.870000,0.0126,-0.0142,0.9303,0.930
29.872000,-0.0147,-0.0220,0.9577,0.958
29.877000,-0.0186,-0.0376,0.9440,0.945
29.884000,-0.0225,-0.0239,0.9577,0.958
29.887000,-0.0186,-0.0415,0.9596,0.961
29.891000,-0.0147,-0.0259,0.9518,0.952
29.896000,-0.0108,-0.0279,0.9401,0.941
29.902000,0.0068,-0.0103,0.9538,0.954
29.906000,-0.0049,-0.0220,0.9459,0.946
29.911000,-0.0186,-0.0415,0.9557,0.957
29.924000,0.0087,-0.0122,0.9283,0.928
29.925000,0.0048,-0.0024,0.9381,0.938
29.926000,-0.0186,-0.0415,0.9557,0.957
29.932000,-0.0167,-0.0533,0.9733,0.975
29.940000,-0.0108,-0.0161,0.9381,0.938
29.942000,-0.0265,-0.0415,0.9440,0.945
29.946000,-0.0049,-0.0122,0.9596,0.960
29.951000,-0.0206,-0.0239,0.9596,0.960
29.956000,0.0048,-0.0024,0.9674,0.967
29.960000,0.0224,0.0054,0.9479,0.948
29.965000,-0.0030,-0.0064,0.9166,0.917
29.971000,-0.0147,-0.0200,0.9401,0.940
29.976000,-0.0304,-0.0298,0.9557,0.957
29.980000,-0.0499,-0.0357,0.9674,0.969
29.986000,-0.0186,-0.0455,0.9557,0.957
29.990000,-0.0108,-0.0103,0.9499,0.950
29.995000,-0.0362,-0.0513,0.9401,0.942
30.001000,-0.0362,-0.0200,0.9538,0.955
30.006000,-0.0343,-0.0142,0.9655,0.966
30.010000,-0.0421,-0.0220,0.9635,0.965
30.015000,-0.0499,-0.0064,0.9753,0.977
30.020000,-0.0675,-0.0239,0.9538,0.956
30.025000,-0.0812,-0.0455,0.9283,0.933
30.029000,-0.0831,-0.0220,0.9772,0.981
30.048000,-0.0851,-0.0220,0.9577,0.962
30.050000,-0.0597,-0.0005,0.9049,0.907
30.051000,-0.0558,-0.0181,0.9068,0.909
30.052000,-0.0421,-0.0513,0.9577,0.960
30.054000,-0.0010,-0.0396,0.9714,0.972
30.064000,0.0263,-0.0279,0.9518,0.953
30.065000,0.0263,-0.0318,0.9342,0.935
30.069000,0.0302,-0.0513,0.9459,0.948
30.074000,0.0537,-0.0279,0.9303,0.932
30.079000,0.0596,-0.0200,0.9244,0.927
30.086000,0.0967,-0.0005,0.8717,0.877
30.088000,0.0811,-0.0533,0.8853,0.891
30.094000,0.0752,-0.0083,0.9068,0.910
30.098000,0.0420,-0.0161,0.9303,0.931
30.104000,0.0126,-0.0122,0.9518,0.952
30.109000,0.0009,0.0015,0.9596,0.960
30.113000,-0.0167,-0.0161,0.9635,0.964
30.128000,-0.0167,-0.0024,0.9440,0.944
30.130000,0.0146,0.0210,0.9264,0.927
30.130000,0.0439,0.0093,0.9205,0.922
30.149000,0.0146,-0.0122,0.9362,0.936
30.151000,0.0302,-0.0181,0.9244,0.925
30.152000,-0.0186,-0.0494,0.9694,0.971
30.154000,0.0244,-0.0337,0.9577,0.959
30.155000,0.0537,-0.0122,0.9577,0.959
