time,gFx,gFy,gFz,TgF
2.634000,-0.0186,-0.0181,1.0280,1.028
2.637000,-0.0147,-0.0161,1.0124,1.013
2.664000,-0.0225,-0.0200,1.0222,1.023
2.666000,-0.0206,-0.0220,1.0300,1.030
2.667000,-0.0128,-0.0220,1.0339,1.034
2.667000,-0.0206,-0.0200,1.0339,1.034
2.668000,-0.0304,-0.0239,1.0339,1.035
2.668000,-0.0401,-0.0200,1.0261,1.027
2.672000,-0.0186,-0.0200,1.0359,1.036
2.677000,-0.0304,-0.0220,1.0222,1.023
2.681000,-0.0206,-0.0220,1.0183,1.019
2.686000,-0.0206,-0.0200,1.0241,1.025
2.691000,-0.0245,-0.0259,1.0378,1.038
2.696000,-0.0186,-0.0259,1.0241,1.025
2.701000,-0.0089,-0.0239,1.0163,1.017
2.706000,-0.0069,-0.0181,1.0222,1.022
2.712000,-0.0186,-0.0220,1.0300,1.030
2.716000,-0.0128,-0.0239,1.0300,1.030
2.721000,-0.0128,-0.0200,1.0300,1.030
2.734000,-0.0108,-0.0279,1.0300,1.030
2.735000,-0.0049,-0.0298,1.0183,1.019
2.736000,-0.0069,-0.0239,1.0222,1.022
2.740000,-0.0069,-0.0259,1.0300,1.030
2.764000,-0.0128,-0.0259,1.0320,1.032
2.765000,-0.0108,-0.0220,1.0241,1.024
2.765000,-0.0069,-0.0239,1.0320,1.032
2.766000,0.0009,-0.0239,1.0202,1.021
2.767000,-0.0010,-0.0239,1.0222,1.022
2.770000,-0.0089,-0.0239,1.0359,1.036
2.775000,-0.0089,-0.0161,1.0261,1.026
2.780000,-0.0049,-0.0239,1.0241,1.024
2.784000,0.0087,-0.0122,1.0202,1.020
2.790000,0.0009,-0.0161,1.0261,1.026
2.795000,-0.0030,-0.0200,1.0183,1.018
2.799000,0.0009,-0.0122,1.0144,1.014
2.804000,-0.0049,-0.0181,1.0222,1.022
2.812000,-0.0010,-0.0103,1.0065,1.007
2.814000,-0.0030,-0.0161,1.0144,1.014
2.819000,0.0048,-0.0083,1.0085,1.009
2.824000,-0.0069,-0.0122,1.0222,1.022
2.837000,-0.0167,-0.0142,1.0339,1.034
2.839000,-0.0069,-0.0103,1.0144,1.014
2.839000,-0.0128,-0.0142,1.0202,1.020
2.866000,-0.0147,-0.0142,1.0144,1.015
2.867000,-0.0030,-0.0142,1.0183,1.018
2.868000,-0.0147,-0.0142,1.0222,1.022
2.868000,-0.0128,-0.0103,1.0202,1.020
2.869000,-0.0186,-0.0142,1.0202,1.020
2.869000,-0.0128,-0.0142,1.0124,1.013
2.873000,-0.0186,-0.0200,1.0280,1.028
2.879000,-0.0265,-0.0161,1.0202,1.021
2.883000,-0.0186,-0.0142,1.0183,1.019
2.888000,-0.0304,-0.0161,1.0261,1.027
2.895000,-0.0284,-0.0142,1.0144,1.015
2.898000,-0.0186,-0.0161,1.0202,1.021
2.903000,-0.0245,-0.0161,1.0163,1.017
2.908000,-0.0284,-0.0200,1.0241,1.025
2.913000,-0.0304,-0.0181,1.0280,1.029
2.917000,-0.0284,-0.0181,1.0280,1.029
2.922000,-0.0128,-0.0220,1.0202,1.021
2.934000,-0.0206,-0.0239,1.0222,1.023
2.936000,-0.0186,-0.0220,1.0222,1.023
2.937000,-0.0186,-0.0279,1.0261,1.027
2.942000,-0.0186,-0.0220,1.0300,1.030
2.962000,-0.0167,-0.0259,1.0163,1.017
2.963000,-0.0147,-0.0220,1.0280,1.028
2.963000,-0.0147,-0.0259,1.0261,1.027
2.964000,-0.0225,-0.0239,1.0280,1.029
2.967000,-0.0186,-0.0298,1.0280,1.029
2.972000,-0.0245,-0.0239,1.0261,1.027
2.978000,-0.0186,-0.0298,1.0320,1.033
2.982000,-0.0206,-0.0279,1.0300,1.031
2.986000,-0.0245,-0.0279,1.0300,1.031
2.992000,-0.0225,-0.0298,1.0320,1.033
2.996000,-0.0225,-0.0259,1.0222,1.023
3.001000,-0.0186,-0.0298,1.0280,1.029
3.006000,-0.0089,-0.0220,1.0163,1.017
3.012000,-0.0049,-0.0259,1.0241,1.024
3.016000,-0.0069,-0.0200,1.0300,1.030
3.021000,-0.0089,-0.0200,1.0280,1.028
3.026000,-0.0030,-0.0220,1.0222,1.022
3.031000,-0.0049,-0.0259,1.0261,1.026
3.036000,-0.0010,-0.0200,1.0241,1.024
3.041000,-0.0049,-0.0181,1.0261,1.026
3.052000,-0.0010,-0.0220,1.0280,1.028
3.053000,-0.0089,-0.0181,1.0261,1.026
3.055000,-0.0069,-0.0161,1.0202,1.020
3.087000,-0.0128,-0.0220,1.0241,1.024
3.089000,-0.0108,-0.0142,1.0261,1.026
3.089000,-0.0089,-0.0161,1.0280,1.028
3.090000,-0.0186,-0.0181,1.0261,1.026
3.090000,-0.0147,-0.0103,1.0163,1.016
3.091000,-0.0128,-0.0181,1.0222,1.022
3.091000,-0.0128,-0.0122,1.0222,1.022
3.096000,-0.0128,-0.0161,1.0280,1.028
3.099000,-0.0089,-0.0122,1.0241,1.024
3.104000,-0.0225,-0.0103,1.0202,1.021
3.109000,-0.0108,-0.0103,1.0144,1.014
3.114000,-0.0167,-0.0161,1.0359,1.036
3.119000,-0.0089,-0.0083,1.0261,1.026
3.124000,-0.0089,-0.0122,1.0163,1.016
3.135000,-0.0108,-0.0103,1.0320,1.032
3.137000,-0.0186,-0.0122,1.0280,1.028
3.139000,-0.0089,-0.0161,1.0261,1.026
3.173000,-0.0206,-0.0181,1.0202,1.021
3.174000,-0.0186,-0.0181,1.0222,1.023
3.174000,-0.0147,-0.0200,1.0280,1.028
3.175000,-0.0186,-0.0161,1.0124,1.013
3.175000,-0.0167,-0.0181,1.0222,1.022
3.176000,-0.0245,-0.0181,1.0280,1.028
3.176000,-0.0206,-0.0220,1.0241,1.025
3.180000,-0.0206,-0.0239,1.0280,1.029
3.184000,-0.0186,-0.0200,1.0320,1.032
3.188000,-0.0089,-0.0239,1.0320,1.032
3.193000,-0.0167,-0.0259,1.0320,1.032
3.198000,-0.0128,-0.0279,1.0320,1.032
3.203000,-0.0225,-0.0279,1.0378,1.038
3.208000,-0.0167,-0.0279,1.0359,1.036
3.214000,-0.0108,-0.0220,1.0280,1.028
3.218000,-0.0186,-0.0259,1.0300,1.030
3.223000,-0.0167,-0.0239,1.0183,1.019
3.237000,-0.0186,-0.0259,1.0300,1.030
3.239000,-0.0225,-0.0259,1.0163,1.017
3.240000,-0.0206,-0.0279,1.0359,1.036
3.242000,-0.0225,-0.0279,1.0398,1.040
3.269000,-0.0206,-0.0259,1.0280,1.029
3.270000,-0.0147,-0.0259,1.0280,1.028
3.270000,-0.0206,-0.0279,1.0300,1.031
3.271000,-0.0186,-0.0259,1.0222,1.023
3.272000,-0.0147,-0.0259,1.0359,1.036
3.273000,-0.0128,-0.0220,1.0261,1.026
3.277000,-0.0167,-0.0259,1.0300,1.030
3.282000,-0.0108,-0.0239,1.0417,1.042
3.286000,-0.0167,-0.0279,1.0280,1.029
3.292000,-0.0147,-0.0220,1.0280,1.028
3.297000,-0.0167,-0.0181,1.0320,1.032
3.301000,-0.0147,-0.0239,1.0163,1.017
3.306000,-0.0167,-0.0200,1.0280,1.028
3.313000,-0.0049,-0.0181,1.0241,1.024
3.316000,-0.0108,-0.0142,1.0280,1.028
3.321000,-0.0069,-0.0181,1.0202,1.020
3.326000,-0.0030,-0.0161,1.0241,1.024
3.331000,-0.0147,-0.0220,1.0320,1.032
3.336000,-0.0089,-0.0200,1.0202,1.020
3.341000,-0.0089,-0.0161,1.0202,1.020
3.353000,-0.0147,-0.0142,1.0280,1.028
3.354000,-0.0089,-0.0142,1.0320,1.032
3.357000,-0.0049,-0.0142,1.0222,1.022
3.362000,-0.0147,-0.0103,1.0241,1.024
3.386000,-0.0089,-0.0181,1.0300,1.030
3.388000,-0.0089,-0.0181,1.0280,1.028
3.388000,-0.0069,-0.0161,1.0202,1.020
3.389000,-0.0128,-0.0181,1.0202,1.020
3.389000,-0.0147,-0.0161,1.0261,1.026
3.389000,-0.0108,-0.0200,1.0202,1.020
3.395000,-0.0108,-0.0161,1.0241,1.024
3.400000,-0.0108,-0.0200,1.0222,1.022
3.404000,-0.0147,-0.0181,1.0359,1.036
3.409000,-0.0147,-0.0220,1.0280,1.028
3.414000,-0.0128,-0.0200,1.0280,1.028
3.419000,-0.0089,-0.0181,1.0300,1.030
3.424000,-0.0147,-0.0181,1.0144,1.015
3.437000,-0.0147,-0.0161,1.0261,1.026
3.439000,-0.0108,-0.0220,1.0339,1.034
3.440000,-0.0167,-0.0220,1.0378,1.038
3.444000,-0.0128,-0.0220,1.0320,1.032
3.473000,-0.0206,-0.0239,1.0222,1.023
3.474000,-0.0147,-0.0161,1.0183,1.019
3.474000,-0.0167,-0.0239,1.0339,1.034
3.475000,-0.0147,-0.0239,1.0202,1.021
3.475000,-0.0186,-0.0239,1.0222,1.023
3.476000,-0.0186,-0.0239,1.0261,1.027
3.480000,-0.0225,-0.0259,1.0339,1.034
3.484000,-0.0167,-0.0279,1.0261,1.027
3.488000,-0.0225,-0.0239,1.0437,1.044
3.493000,-0.0206,-0.0279,1.0202,1.021
3.498000,-0.0167,-0.0220,1.0398,1.040
3.503000,-0.0245,-0.0259,1.0280,1.029
3.507000,-0.0245,-0.0220,1.0202,1.021
3.514000,-0.0245,-0.0239,1.0320,1.033
3.517000,-0.0186,-0.0181,1.0222,1.023
3.522000,-0.0245,-0.0239,1.0241,1.025
3.527000,-0.0147,-0.0239,1.0339,1.034
3.533000,-0.0167,-0.0200,1.0320,1.032
3.537000,-0.0128,-0.0239,1.0241,1.024
3.542000,-0.0128,-0.0181,1.0124,1.013
3.557000,-0.0167,-0.0220,1.0241,1.025
3.558000,-0.0167,-0.0239,1.0320,1.032
3.559000,-0.0147,-0.0200,1.0202,1.021
3.562000,-0.0167,-0.0181,1.0280,1.028
3.594000,-0.0128,-0.0220,1.0280,1.028
3.595000,-0.0128,-0.0181,1.0222,1.022
3.596000,-0.0167,-0.0161,1.0202,1.020
3.597000,-0.0108,-0.0200,1.0300,1.030
3.598000,-0.0167,-0.0181,1.0300,1.030
3.599000,-0.0167,-0.0200,1.0300,1.030
3.599000,-0.0108,-0.0181,1.0261,1.026
3.601000,-0.0147,-0.0142,1.0261,1.026
3.606000,-0.0186,-0.0181,1.0320,1.032
3.611000,-0.0167,-0.0200,1.0241,1.024
3.618000,-0.0147,-0.0200,1.0300,1.030
3.621000,-0.0147,-0.0200,1.0378,1.038
3.626000,-0.0010,-0.0181,1.0222,1.022
3.639000,-0.0128,-0.0200,1.0300,1.030
3.641000,-0.0108,-0.0220,1.0261,1.026
3.641000,-0.0167,-0.0239,1.0280,1.028
3.678000,-0.0147,-0.0220,1.0359,1.036
3.680000,-0.0089,-0.0181,1.0261,1.026
3.681000,-0.0069,-0.0220,1.0280,1.028
3.681000,-0.0108,-0.0220,1.0280,1.028
3.682000,-0.0108,-0.0259,1.0241,1.025
3.682000,-0.0089,-0.0200,1.0280,1.028
3.683000,-0.0089,-0.0220,1.0280,1.028
3.683000,-0.0069,-0.0259,1.0241,1.024
3.684000,-0.0069,-0.0220,1.0320,1.032
3.689000,-0.0147,-0.0259,1.0300,1.030
3.694000,-0.0147,-0.0200,1.0320,1.032
3.701000,-0.0186,-0.0279,1.0417,1.042
3.705000,-0.0167,-0.0279,1.0300,1.031
3.710000,-0.0186,-0.0200,1.0339,1.034
3.718000,-0.0245,-0.0239,1.0320,1.033
3.719000,-0.0147,-0.0279,1.0261,1.027
3.724000,-0.0245,-0.0239,1.0280,1.029
3.737000,-0.0147,-0.0220,1.0320,1.032
3.738000,-0.0206,-0.0259,1.0241,1.025
3.739000,-0.0245,-0.0279,1.0300,1.031
3.743000,-0.0186,-0.0259,1.0300,1.030
3.764000,-0.0167,-0.0220,1.0241,1.025
3.765000,-0.0167,-0.0181,1.0339,1.034
3.765000,-0.0186,-0.0220,1.0359,1.036
3.766000,-0.0167,-0.0220,1.0320,1.032
3.768000,-0.0206,-0.0239,1.0261,1.027
3.773000,-0.0147,-0.0181,1.0202,1.020
3.778000,-0.0225,-0.0200,1.0417,1.042
3.783000,-0.0186,-0.0220,1.0222,1.023
3.788000,-0.0225,-0.0200,1.0280,1.028
3.793000,-0.0265,-0.0220,1.0261,1.027
3.798000,-0.0284,-0.0259,1.0280,1.029
3.803000,-0.0284,-0.0181,1.0300,1.031
3.807000,-0.0245,-0.0220,1.0261,1.027
3.812000,-0.0167,-0.0200,1.0300,1.030
3.817000,-0.0206,-0.0220,1.0163,1.017
3.822000,-0.0167,-0.0200,1.0202,1.021
3.828000,-0.0167,-0.0181,1.0339,1.034
3.842000,-0.0206,-0.0200,1.0339,1.034
3.844000,-0.0206,-0.0200,1.0359,1.036
3.845000,-0.0186,-0.0200,1.0222,1.023
3.883000,-0.0128,-0.0220,1.0241,1.024
3.884000,-0.0186,-0.0181,1.0222,1.023
3.885000,-0.0167,-0.0200,1.0280,1.028
3.885000,-0.0265,-0.0200,1.0241,1.025
3.886000,-0.0167,-0.0200,1.0241,1.024
3.886000,-0.0304,-0.0220,1.0202,1.021
3.887000,-0.0167,-0.0220,1.0280,1.028
3.888000,-0.0186,-0.0239,1.0456,1.046
3.888000,-0.0186,-0.0220,1.0300,1.030
3.891000,-0.0167,-0.0259,1.0378,1.038
3.898000,-0.0206,-0.0220,1.0320,1.032
3.901000,-0.0147,-0.0181,1.0300,1.030
3.906000,-0.0108,-0.0181,1.0222,1.022
3.911000,-0.0108,-0.0259,1.0417,1.042
3.915000,-0.0030,-0.0161,1.0320,1.032
3.920000,-0.0089,-0.0220,1.0320,1.032
3.925000,-0.0186,-0.0298,1.0398,1.040
3.937000,-0.0128,-0.0220,1.0261,1.026
3.939000,-0.0167,-0.0220,1.0378,1.038
3.940000,-0.0108,-0.0239,1.0261,1.026
3.946000,-0.0128,-0.0259,1.0339,1.034
3.963000,-0.0206,-0.0200,1.0280,1.028
3.964000,-0.0186,-0.0259,1.0320,1.032
3.965000,-0.0186,-0.0220,1.0280,1.028
3.965000,-0.0206,-0.0220,1.0359,1.036
3.970000,-0.0167,-0.0239,1.0280,1.028
3.974000,-0.0225,-0.0220,1.0320,1.032
3.982000,-0.0206,-0.0239,1.0339,1.034
3.985000,-0.0167,-0.0259,1.0398,1.040
3.989000,-0.0147,-0.0259,1.0261,1.027
3.994000,-0.0167,-0.0239,1.0320,1.032
3.999000,-0.0147,-0.0200,1.0339,1.034
4.004000,-0.0147,-0.0200,1.0202,1.021
4.009000,-0.0186,-0.0259,1.0339,1.034
4.015000,-0.0186,-0.0220,1.0320,1.032
4.019000,-0.0186,-0.0239,1.0202,1.021
4.024000,-0.0147,-0.0220,1.0222,1.023
4.029000,-0.0284,-0.0239,1.0378,1.038
4.036000,-0.0265,-0.0181,1.0378,1.038
4.038000,-0.0128,-0.0200,1.0222,1.022
4.043000,-0.0206,-0.0220,1.0359,1.036
4.057000,-0.0186,-0.0161,1.0280,1.028
4.058000,-0.0265,-0.0200,1.0222,1.023
4.059000,-0.0265,-0.0220,1.0320,1.033
4.063000,-0.0186,-0.0200,1.0222,1.023
4.099000,-0.0206,-0.0142,1.0183,1.019
4.100000,-0.0167,-0.0259,1.0320,1.032
4.101000,-0.0206,-0.0200,1.0202,1.021
4.102000,-0.0186,-0.0181,1.0359,1.036
4.102000,-0.0108,-0.0181,1.0183,1.018
4.103000,-0.0206,-0.0161,1.0261,1.026
4.103000,-0.0147,-0.0181,1.0202,1.020
4.104000,-0.0167,-0.0181,1.0280,1.028
4.107000,-0.0225,-0.0220,1.0398,1.040
4.112000,-0.0265,-0.0220,1.0300,1.031
4.118000,-0.0225,-0.0239,1.0280,1.029
4.122000,-0.0186,-0.0200,1.0339,1.034
4.127000,-0.0167,-0.0181,1.0261,1.026
4.141000,-0.0186,-0.0220,1.0320,1.032
4.143000,-0.0128,-0.0239,1.0280,1.028
4.143000,-0.0245,-0.0200,1.0124,1.013
4.175000,-0.0206,-0.0200,1.0320,1.032
4.176000,-0.0206,-0.0220,1.0280,1.028
4.177000,-0.0167,-0.0200,1.0261,1.026
4.177000,-0.0108,-0.0181,1.0261,1.026
4.178000,-0.0049,-0.0239,1.0280,1.028
4.178000,-0.0089,-0.0200,1.0222,1.022
4.179000,-0.0108,-0.0181,1.0300,1.030
4.183000,-0.0186,-0.0279,1.0339,1.034
4.187000,-0.0186,-0.0220,1.0261,1.026
4.191000,-0.0167,-0.0220,1.0241,1.025
4.196000,-0.0245,-0.0279,1.0476,1.048
4.201000,-0.0128,-0.0239,1.0398,1.040
4.206000,-0.0225,-0.0200,1.0261,1.027
4.210000,-0.0128,-0.0239,1.0398,1.040
4.217000,-0.0147,-0.0220,1.0261,1.026
4.220000,-0.0167,-0.0220,1.0261,1.026
4.225000,-0.0206,-0.0220,1.0300,1.030
4.230000,-0.0069,-0.0181,1.0183,1.018
4.239000,-0.0186,-0.0279,1.0339,1.034
4.241000,-0.0069,-0.0279,1.0378,1.038
4.245000,-0.0069,-0.0239,1.0222,1.022
4.265000,-0.0147,-0.0181,1.0320,1.032
4.267000,-0.0167,-0.0200,1.0300,1.030
4.267000,-0.0167,-0.0239,1.0300,1.030
4.268000,-0.0108,-0.0239,1.0241,1.024
4.270000,-0.0225,-0.0220,1.0339,1.034
4.274000,-0.0186,-0.0200,1.0261,1.026
4.279000,-0.0167,-0.0220,1.0300,1.030
4.284000,-0.0206,-0.0220,1.0280,1.028
4.289000,-0.0167,-0.0200,1.0222,1.023
4.294000,-0.0245,-0.0239,1.0437,1.044
4.300000,-0.0186,-0.0181,1.0202,1.021
4.304000,-0.0206,-0.0220,1.0261,1.027
4.309000,-0.0245,-0.0181,1.0320,1.032
4.317000,-0.0089,-0.0220,1.0261,1.026
4.319000,-0.0147,-0.0181,1.0261,1.026
4.324000,-0.0128,-0.0161,1.0261,1.026
4.329000,-0.0108,-0.0181,1.0183,1.018
4.334000,-0.0186,-0.0220,1.0222,1.023
4.338000,-0.0167,-0.0161,1.0320,1.032
4.343000,-0.0206,-0.0200,1.0222,1.023
4.358000,-0.0147,-0.0200,1.0261,1.026
4.359000,-0.0147,-0.0161,1.0222,1.022
4.360000,-0.0225,-0.0200,1.0241,1.025
4.363000,-0.0284,-0.0200,1.0261,1.027
4.391000,-0.0225,-0.0181,1.0280,1.028
4.392000,-0.0245,-0.0220,1.0359,1.036
4.392000,-0.0206,-0.0220,1.0163,1.017
4.393000,-0.0128,-0.0239,1.0222,1.023
4.393000,-0.0108,-0.0200,1.0183,1.019
4.394000,-0.0167,-0.0220,1.0163,1.017
4.397000,-0.0108,-0.0181,1.0202,1.020
4.402000,-0.0089,-0.0161,1.0183,1.018
4.408000,-0.0089,-0.0200,1.0241,1.024
4.412000,-0.0147,-0.0200,1.0241,1.024
4.417000,-0.0069,-0.0161,1.0300,1.030
4.422000,-0.0069,-0.0122,1.0183,1.018
4.427000,-0.0147,-0.0220,1.0222,1.023
4.433000,-0.0147,-0.0259,1.0241,1.025
4.437000,-0.0186,-0.0200,1.0378,1.038
4.442000,-0.0089,-0.0259,1.0124,1.013
4.448000,-0.0108,-0.0200,1.0300,1.030
4.458000,-0.0206,-0.0181,1.0222,1.023
4.459000,-0.0206,-0.0200,1.0300,1.030
4.462000,-0.0186,-0.0181,1.0320,1.032
4.490000,-0.0167,-0.0200,1.0202,1.021
4.492000,-0.0030,-0.0181,1.0202,1.020
4.492000,-0.0069,-0.0259,1.0241,1.024
4.493000,-0.0108,-0.0220,1.0359,1.036
4.493000,-0.0128,-0.0181,1.0261,1.026
4.493000,-0.0089,-0.0239,1.0320,1.032
4.496000,-0.0089,-0.0220,1.0241,1.024
4.501000,-0.0108,-0.0239,1.0339,1.034
4.506000,-0.0167,-0.0239,1.0183,1.019
4.511000,-0.0147,-0.0239,1.0359,1.036
4.517000,-0.0049,-0.0200,1.0280,1.028
4.520000,-0.0167,-0.0200,1.0398,1.040
4.525000,-0.0167,-0.0220,1.0300,1.030
4.530000,-0.0069,-0.0142,1.0359,1.036
4.535000,-0.0167,-0.0181,1.0359,1.036
4.540000,-0.0167,-0.0181,1.0417,1.042
4.545000,-0.0245,-0.0161,1.0437,1.044
4.558000,-0.0128,-0.0181,1.0456,1.046
4.560000,-0.0186,-0.0220,1.0535,1.054
4.561000,-0.0186,-0.0161,1.0515,1.052
4.565000,-0.0147,-0.0220,1.0496,1.050
4.597000,-0.0225,-0.0239,1.0456,1.046
4.599000,-0.0108,-0.0220,1.0437,1.044
4.600000,-0.0167,-0.0200,1.0378,1.038
4.600000,-0.0265,-0.0200,1.0456,1.046
4.601000,-0.0186,-0.0239,1.0300,1.030
4.602000,-0.0167,-0.0200,1.0280,1.028
4.603000,-0.0147,-0.0279,1.0339,1.034
4.604000,-0.0108,-0.0181,1.0163,1.017
4.609000,-0.0186,-0.0200,1.0144,1.015
4.613000,-0.0206,-0.0220,1.0163,1.017
4.619000,-0.0128,-0.0239,1.0163,1.017
4.623000,-0.0167,-0.0181,1.0183,1.019
4.628000,-0.0089,-0.0142,1.0222,1.022
4.641000,-0.0225,-0.0181,1.0202,1.021
4.644000,-0.0069,-0.0200,1.0124,1.013
4.644000,-0.0128,-0.0181,1.0222,1.022
4.649000,-0.0147,-0.0181,1.0163,1.017
4.671000,-0.0225,-0.0200,1.0241,1.025
4.673000,-0.0167,-0.0181,1.0222,1.022
4.673000,-0.0206,-0.0181,1.0241,1.025
4.673000,-0.0186,-0.0181,1.0261,1.026
4.674000,-0.0147,-0.0181,1.0144,1.015
4.678000,-0.0186,-0.0200,1.0339,1.034
4.684000,-0.0167,-0.0220,1.0202,1.021
4.688000,-0.0147,-0.0220,1.0163,1.017
4.692000,-0.0069,-0.0220,1.0183,1.019
4.699000,-0.0069,-0.0220,1.0261,1.026
4.704000,-0.0147,-0.0181,1.0144,1.015
4.707000,-0.0030,-0.0181,1.0183,1.018
4.712000,-0.0010,-0.0161,1.0183,1.018
4.717000,-0.0069,-0.0200,1.0261,1.026
4.722000,-0.0069,-0.0181,1.0300,1.030
4.727000,-0.0089,-0.0122,1.0300,1.030
4.735000,-0.0265,-0.0200,1.0261,1.027
4.737000,-0.0147,-0.0200,1.0359,1.036
4.742000,-0.0225,-0.0161,1.0300,1.030
4.747000,-0.0206,-0.0239,1.0359,1.036
4.763000,-0.0147,-0.0200,1.0163,1.017
4.765000,-0.0186,-0.0161,1.0222,1.022
4.766000,-0.0167,-0.0220,1.0202,1.021
4.795000,-0.0089,-0.0220,1.0124,1.013
4.796000,-0.0128,-0.0220,1.0261,1.026
4.797000,-0.0030,-0.0181,1.0222,1.022
4.798000,-0.0108,-0.0181,1.0222,1.022
4.798000,-0.0030,-0.0220,1.0280,1.028
4.799000,0.0029,-0.0161,1.0202,1.020
4.800000,-0.0108,-0.0220,1.0222,1.022
4.803000,-0.0049,-0.0200,1.0144,1.015
4.806000,-0.0069,-0.0200,1.0300,1.030
4.810000,-0.0128,-0.0161,1.0183,1.018
4.815000,-0.0245,-0.0200,1.0222,1.023
4.820000,-0.0167,-0.0161,1.0222,1.022
4.825000,-0.0245,-0.0181,1.0241,1.025
4.830000,-0.0225,-0.0200,1.0105,1.011
4.841000,-0.0245,-0.0239,1.0202,1.021
4.842000,-0.0128,-0.0200,1.0183,1.019
4.845000,-0.0186,-0.0279,1.0280,1.029
4.867000,-0.0167,-0.0220,1.0222,1.023
4.869000,-0.0089,-0.0181,1.0163,1.017
4.869000,-0.0108,-0.0239,1.0202,1.021
4.870000,-0.0049,-0.0259,1.0085,1.009
4.870000,-0.0167,-0.0220,1.0144,1.015
4.874000,-0.0108,-0.0220,1.0144,1.015
4.879000,-0.0010,-0.0200,1.0085,1.009
4.885000,-0.0128,-0.0200,1.0124,1.013
4.889000,-0.0186,-0.0181,1.0183,1.019
4.894000,-0.0147,-0.0200,1.0065,1.007
4.899000,-0.0225,-0.0200,1.0202,1.021
4.905000,-0.0147,-0.0220,1.0144,1.015
4.909000,-0.0225,-0.0181,1.0065,1.007
4.914000,-0.0186,-0.0220,1.0144,1.015
4.919000,-0.0167,-0.0181,1.0046,1.005
4.924000,-0.0186,-0.0239,1.0183,1.019
4.929000,-0.0206,-0.0142,1.0105,1.011
4.943000,-0.0206,-0.0220,1.0163,1.017
4.945000,-0.0147,-0.0220,1.0144,1.015
4.946000,-0.0128,-0.0161,1.0085,1.009
4.948000,-0.0147,-0.0181,1.0163,1.017
4.981000,-0.0089,-0.0181,1.0124,1.013
4.982000,-0.0069,-0.0122,1.0046,1.005
4.983000,-0.0128,-0.0239,1.0241,1.024
4.984000,-0.0186,-0.0200,1.0202,1.021
4.985000,-0.0206,-0.0220,1.0241,1.025
4.985000,-0.0147,-0.0181,1.0202,1.020
4.986000,-0.0128,-0.0239,1.0183,1.019
4.988000,-0.0128,-0.0142,1.0163,1.016
4.993000,-0.0167,-0.0181,1.0144,1.015
4.998000,-0.0089,-0.0200,1.0046,1.005
5.005000,-0.0147,-0.0181,1.0124,1.013
5.008000,-0.0128,-0.0200,1.0026,1.003
5.012000,-0.0128,-0.0161,1.0183,1.018
5.019000,-0.0167,-0.0161,1.0124,1.013
5.022000,-0.0186,-0.0220,1.0085,1.009
5.027000,-0.0167,-0.0161,1.0046,1.005
5.032000,-0.0206,-0.0161,1.0105,1.011
5.043000,-0.0128,-0.0220,1.0144,1.015
5.045000,-0.0265,-0.0161,1.0065,1.007
5.047000,-0.0167,-0.0200,1.0183,1.019
5.074000,-0.0147,-0.0161,1.0046,1.005
5.075000,-0.0147,-0.0220,1.0105,1.011
5.075000,-0.0089,-0.0220,1.0026,1.003
5.076000,-0.0108,-0.0181,1.0144,1.015
5.076000,-0.0108,-0.0259,1.0085,1.009
5.077000,-0.0089,-0.0220,1.0065,1.007
5.081000,-0.0030,-0.0239,1.0007,1.001
5.086000,-0.0069,-0.0200,0.9948,0.995
5.091000,-0.0069,-0.0181,1.0065,1.007
5.096000,-0.0108,-0.0220,1.0065,1.007
5.103000,-0.0206,-0.0239,1.0085,1.009
5.106000,-0.0245,-0.0161,1.0105,1.011
5.111000,-0.0147,-0.0181,1.0065,1.007
5.115000,-0.0128,-0.0200,1.0183,1.019
5.120000,-0.0167,-0.0259,1.0105,1.011
5.125000,-0.0186,-0.0239,1.0026,1.003
5.130000,-0.0265,-0.0239,1.0007,1.001
5.142000,-0.0167,-0.0279,1.0065,1.007
5.143000,-0.0089,-0.0200,1.0007,1.001
5.147000,-0.0128,-0.0200,1.0026,1.003
5.151000,-0.0167,-0.0220,1.0007,1.001
5.178000,-0.0128,-0.0200,0.9909,0.991
5.179000,-0.0186,-0.0298,0.9987,0.999
5.179000,-0.0069,-0.0220,0.9870,0.987
5.180000,-0.0167,-0.0239,0.9948,0.995
5.180000,-0.0225,-0.0239,0.9968,0.997
5.181000,-0.0128,-0.0279,0.9987,0.999
5.186000,-0.0167,-0.0181,0.9948,0.995
5.189000,-0.0089,-0.0279,0.9850,0.985
5.194000,-0.0147,-0.0181,0.9831,0.983
5.199000,-0.0147,-0.0161,0.9870,0.987
5.205000,-0.0225,-0.0239,1.0007,1.001
5.209000,-0.0265,-0.0220,0.9850,0.986
5.214000,-0.0167,-0.0259,0.9890,0.989
5.219000,-0.0049,-0.0200,0.9811,0.981
5.224000,-0.0167,-0.0239,0.9929,0.993
5.229000,-0.0108,-0.0239,0.9968,0.997
5.242000,-0.0206,-0.0279,1.0007,1.001
5.244000,-0.0167,-0.0161,0.9909,0.991
5.245000,-0.0069,-0.0161,0.9968,0.997
5.248000,-0.0089,-0.0200,0.9909,0.991
5.286000,-0.0147,-0.0142,0.9831,0.983
5.288000,-0.0147,-0.0200,0.9929,0.993
5.288000,-0.0206,-0.0220,0.9909,0.991
5.289000,-0.0206,-0.0181,0.9890,0.989
5.289000,-0.0284,-0.0200,0.9850,0.986
