date/YYYYMMDD,time/HH,at/C,slp/hPa,wdNcw/deg,ws/ms-1,dongsiPM2.5,nongzhanguanPM2.5
2016/11/29,0,-0.9,1035.7,40.0,2.0,58.0,57.0
2016/11/29,3,3.1,1036.3,90.0,1.0,123.0,129.0
2016/11/29,6,4.1,1033.7,70.0,3.0,150.0,110.0
2016/11/29,9,4.1,1032.6,70.0,2.0,89.0,93.0
2016/11/29,12,3.9,1031.7,40.0,2.0,123.0,81.0
2016/11/29,15,3.2,1029.9,110.0,2.0,69.0,69.0
2016/11/29,18,2.3,1027.5,250.0,1.0,71.0,76.0
2016/11/29,21,-0.3,1025.3,110.0,1.0,99.0,82.0
2016/11/30,0,-0.8,1025.3,340.0,2.0,131.0,115.0
2016/11/30,3,4.9,1024.3,220.0,2.0,157.0,163.0
2016/11/30,6,9.4,1021.6,270.0,2.0,148.0,170.0
2016/11/30,9,7.3,1022.6,270.0,3.0,47.0,
2016/11/30,12,7.6,1026.1,20.0,1.0,8.0,3.0
2016/11/30,15,5.9,1028.2,290.0,2.0,10.0,10.0
2016/11/30,18,3.2,1029.0,320.0,1.0,5.0,7.0
2016/11/30,21,4.3,1029.8,40.0,1.0,4.0,3.0
2016/12/1,0,4.7,1032.8,20.0,1.0,8.0,8.0
2016/12/1,3,8.1,1034.5,340.0,2.0,7.0,3.0
2016/12/1,6,9.5,1033.1,360.0,2.0,10.0,9.0
2016/12/1,9,7.5,1033.1,220.0,1.0,14.0,9.0
2016/12/1,12,4.4,1033.2,220.0,2.0,107.0,101.0
2016/12/1,15,2.2,1033.2,220.0,2.0,129.0,132.0
2016/12/1,18,0.1,1032.9,250.0,1.0,161.0,150.0
2016/12/1,21,-2.5,1031.6,180.0,1.0,54.0,73.0
2016/12/2,0,-1.3,1031.4,70.0,1.0,28.0,39.0
2016/12/2,3,6.3,1031.1,320.0,1.0,33.0,32.0
2016/12/2,9,7.3,1026.6,180.0,1.0,145.0,110.0
2016/12/2,12,2.4,1027.4,220.0,1.0,219.0,205.0
2016/12/2,15,-0.6,1026.2,90.0,1.0,261.0,240.0
2016/12/2,18,-1.5,1024.9,-9999.0,1.0,193.0,258.0
2016/12/2,21,-0.6,1023.7,90.0,2.0,140.0,113.0
2016/12/3,0,0.0,1023.4,70.0,2.0,70.0,83.0
2016/12/3,3,4.4,1022.7,40.0,2.0,84.0,90.0
2016/12/3,6,7.7,1019.1,140.0,2.0,222.0,234.0
2016/12/3,9,5.3,1018.5,180.0,1.0,357.0,366.0
2016/12/3,12,3.0,1018.5,40.0,1.0,411.0,471.0
2016/12/3,15,2.2,1018.1,40.0,1.0,540.0,554.0
2016/12/3,18,0.4,1017.2,70.0,1.0,531.0,540.0
2016/12/3,21,-1.4,1016.4,350.0,2.0,510.0,465.0
2016/12/4,0,-2.4,1017.1,180.0,1.0,371.0,351.0
2016/12/4,3,3.1,1017.2,250.0,1.0,218.0,232.0
2016/12/4,6,9.5,1014.9,70.0,1.0,145.0,132.0
2016/12/4,9,7.8,1016.4,90.0,3.0,86.0,120.0
2016/12/4,12,4.2,1019.3,40.0,1.0,277.0,261.0
2016/12/4,15,0.5,1020.6,-9999.0,1.0,223.0,249.0
2016/12/4,18,1.1,1021.4,40.0,1.0,81.0,79.0
2016/12/4,21,1.3,1023.3,290.0,2.0,71.0,71.0
2016/12/5,0,0.7,1027.0,340.0,1.0,69.0,66.0
2016/12/5,3,4.2,1030.6,360.0,7.0,9.0,11.0
2016/12/5,6,6.4,1030.2,320.0,5.0,7.0,12.0
2016/12/5,9,4.2,1031.2,360.0,4.0,5.0,7.0
2016/12/5,12,1.5,1031.6,70.0,2.0,15.0,17.0
2016/12/5,15,-1.4,1031.0,220.0,1.0,21.0,37.0
2016/12/5,18,-4.0,1030.2,200.0,1.0,42.0,32.0
2016/12/5,21,-5.1,1026.9,220.0,1.0,34.0,31.0
2016/12/6,0,-2.6,1024.9,200.0,1.0,66.0,86.0
2016/12/6,3,2.7,1022.9,90.0,2.0,100.0,98.0
2016/12/6,6,5.9,1019.1,200.0,2.0,,117.0
2016/12/6,9,3.9,1018.6,220.0,2.0,113.0,109.0
2016/12/6,12,0.0,1020.8,0.0,0.0,159.0,167.0
2016/12/6,15,-1.1,1021.4,70.0,1.0,171.0,168.0
2016/12/6,18,-1.0,1021.9,40.0,1.0,153.0,166.0
2016/12/6,21,-1.5,1023.1,40.0,1.0,101.0,130.0
2016/12/7,0,-0.2,1026.0,90.0,2.0,60.0,70.0
2016/12/7,3,4.7,1026.8,70.0,3.0,168.0,166.0
2016/12/7,6,8.3,1024.3,180.0,2.0,101.0,97.0
2016/12/7,9,5.5,1023.6,200.0,1.0,196.0,172.0
2016/12/7,12,3.7,1022.7,220.0,2.0,195.0,178.0
2016/12/7,15,1.9,1020.7,220.0,1.0,211.0,171.0
2016/12/7,18,2.0,1018.3,250.0,2.0,229.0,209.0
2016/12/7,21,1.5,1015.5,20.0,2.0,233.0,227.0
2016/12/8,0,-0.1,1015.9,360.0,1.0,207.0,205.0
2016/12/8,3,8.9,1016.2,320.0,7.0,38.0,34.0
2016/12/8,6,8.0,1017.0,360.0,7.0,10.0,5.0
2016/12/8,9,6.5,1019.3,360.0,3.0,7.0,7.0
2016/12/8,12,4.7,1022.6,20.0,3.0,13.0,15.0
2016/12/8,15,2.4,1025.3,20.0,5.0,9.0,3.0
2016/12/8,18,0.5,1026.5,40.0,3.0,8.0,5.0
2016/12/8,21,0.4,1027.8,40.0,3.0,10.0,10.0
2016/12/9,0,0.0,1028.9,40.0,2.0,11.0,6.0
2016/12/9,3,2.6,1029.7,40.0,2.0,15.0,11.0
2016/12/9,6,4.4,1028.1,250.0,2.0,15.0,11.0
2016/12/9,9,1.7,1028.9,270.0,2.0,37.0,36.0
2016/12/9,12,-0.6,1030.1,220.0,1.0,63.0,52.0
2016/12/9,15,-3.3,1030.6,0.0,0.0,62.0,55.0
2016/12/9,18,-4.8,1030.4,350.0,2.0,73.0,105.0
2016/12/9,21,-5.7,1029.8,320.0,2.0,28.0,43.0
2016/12/10,0,-3.8,1030.6,40.0,1.0,18.0,18.0
2016/12/10,3,2.7,1030.9,90.0,1.0,28.0,31.0
2016/12/10,6,6.0,1028.4,220.0,2.0,43.0,45.0
2016/12/10,9,3.4,1028.6,220.0,1.0,49.0,47.0
2016/12/10,12,-0.4,1029.5,220.0,1.0,85.0,58.0
2016/12/10,15,-3.1,1029.7,90.0,1.0,98.0,87.0
2016/12/10,18,-4.2,1029.0,30.0,2.0,139.0,176.0
2016/12/10,21,-4.9,1028.2,0.0,0.0,162.0,218.0
2016/12/11,0,-3.3,1027.3,70.0,2.0,211.0,208.0
2016/12/11,3,0.8,1026.8,40.0,1.0,206.0,218.0
2016/12/11,6,3.8,1022.9,200.0,2.0,231.0,239.0
2016/12/11,9,2.8,1021.7,250.0,2.0,199.0,179.0
2016/12/11,12,1.9,1022.9,70.0,1.0,219.0,219.0
2016/12/11,15,1.9,1023.2,40.0,2.0,256.0,269.0
2016/12/11,18,1.9,1022.4,40.0,1.0,253.0,258.0
2016/12/11,21,1.8,1022.0,40.0,1.0,221.0,212.0
2016/12/12,0,2.1,1023.4,20.0,1.0,235.0,221.0
2016/12/12,3,3.7,1024.7,40.0,2.0,243.0,228.0
2016/12/12,6,5.7,1023.5,40.0,2.0,223.0,207.0
2016/12/12,9,4.4,1025.7,90.0,3.0,,
2016/12/12,12,1.9,1028.4,340.0,1.0,208.0,215.0
2016/12/12,15,0.3,1030.0,70.0,1.0,178.0,200.0
2016/12/12,18,-1.5,1030.9,90.0,1.0,130.0,157.0
2016/12/12,21,1.4,1030.3,40.0,2.0,24.0,20.0
2016/12/13,0,1.7,1031.3,40.0,4.0,6.0,3.0
2016/12/13,3,2.0,1032.1,40.0,2.0,10.0,6.0
2016/12/13,6,3.2,1029.9,270.0,2.0,20.0,13.0
2016/12/13,9,2.0,1031.2,270.0,2.0,23.0,23.0
2016/12/13,12,-1.6,1032.7,70.0,1.0,14.0,19.0
2016/12/13,15,-0.6,1035.0,20.0,4.0,19.0,12.0
2016/12/13,18,-2.6,1035.9,40.0,2.0,3.0,7.0
2016/12/13,21,-4.2,1035.6,40.0,2.0,8.0,3.0
2016/12/14,0,-4.5,1036.4,40.0,3.0,3.0,6.0
2016/12/14,3,-0.1,1036.2,70.0,3.0,15.0,12.0
2016/12/14,6,2.9,1032.1,200.0,3.0,16.0,19.0
2016/12/14,9,0.5,1030.8,250.0,3.0,48.0,35.0
2016/12/14,12,-1.4,1031.0,220.0,2.0,59.0,54.0
2016/12/14,15,-3.2,1030.3,200.0,1.0,89.0,83.0
2016/12/14,18,-5.1,1030.7,220.0,1.0,78.0,78.0
2016/12/14,21,-5.4,1030.4,70.0,2.0,41.0,64.0
2016/12/15,0,0.5,1032.9,360.0,5.0,8.0,
2016/12/15,3,3.1,1035.2,360.0,5.0,13.0,4.0
2016/12/15,6,4.8,1033.7,360.0,4.0,5.0,7.0
2016/12/15,9,3.7,1033.8,40.0,2.0,9.0,
2016/12/15,12,1.3,1034.1,340.0,1.0,28.0,14.0
2016/12/15,15,-2.7,1033.5,200.0,1.0,21.0,18.0
2016/12/15,18,-2.3,1031.9,220.0,1.0,198.0,155.0
2016/12/15,21,-5.2,1030.6,180.0,1.0,64.0,73.0
2016/12/16,0,-4.5,1029.8,70.0,1.0,22.0,27.0
2016/12/16,3,1.3,1028.1,220.0,2.0,52.0,47.0
2016/12/16,6,5.8,1024.3,180.0,2.0,155.0,118.0
2016/12/16,9,4.0,1022.7,250.0,1.0,,211.0
2016/12/16,12,-0.6,1022.7,110.0,1.0,284.0,258.0
2016/12/16,15,-1.5,1022.3,90.0,1.0,178.0,198.0
2016/12/16,18,-2.0,1022.7,70.0,1.0,260.0,256.0
2016/12/16,21,-2.9,1022.0,70.0,1.0,145.0,128.0
2016/12/17,0,-2.5,1022.4,90.0,2.0,95.0,90.0
2016/12/17,3,1.9,1023.5,90.0,2.0,154.0,136.0
2016/12/17,6,4.9,1021.3,90.0,2.0,279.0,258.0
2016/12/17,9,3.3,1022.3,110.0,2.0,338.0,329.0
2016/12/17,12,-0.2,1024.1,70.0,1.0,401.0,378.0
2016/12/17,15,-2.1,1024.6,70.0,1.0,304.0,363.0
2016/12/17,18,-3.3,1024.5,70.0,1.0,360.0,367.0
2016/12/17,21,-4.0,1024.5,350.0,2.0,259.0,284.0
2016/12/18,0,-3.8,1025.1,70.0,1.0,194.0,209.0
2016/12/18,3,3.4,1025.5,340.0,3.0,198.0,229.0
2016/12/18,6,7.1,1022.5,270.0,1.0,222.0,190.0
2016/12/18,9,4.3,1023.3,220.0,1.0,243.0,189.0
2016/12/18,12,-0.6,1024.7,40.0,1.0,319.0,291.0
2016/12/18,15,-2.1,1025.3,20.0,1.0,264.0,274.0
2016/12/18,18,-3.4,1025.0,40.0,1.0,290.0,311.0
2016/12/18,21,-4.5,1024.7,250.0,1.0,286.0,249.0
2016/12/19,0,-4.0,1025.6,10.0,2.0,107.0,118.0
2016/12/19,3,4.0,1026.0,110.0,2.0,190.0,128.0
2016/12/19,6,8.4,1023.7,250.0,2.0,213.0,157.0
2016/12/19,9,5.6,1024.6,250.0,2.0,228.0,218.0
2016/12/19,12,0.4,1026.0,220.0,1.0,302.0,279.0
2016/12/19,15,-1.4,1027.4,70.0,1.0,494.0,420.0
2016/12/19,18,-3.8,1029.1,270.0,1.0,490.0,417.0
2016/12/19,21,-4.1,1028.4,70.0,2.0,424.0,318.0
2016/12/20,0,-3.0,1029.6,180.0,1.0,325.0,262.0
2016/12/20,3,-1.6,1030.7,200.0,1.0,291.0,332.0
2016/12/20,6,0.0,1028.4,140.0,1.0,456.0,430.0
2016/12/20,9,-1.1,1029.3,250.0,1.0,418.0,384.0
2016/12/20,12,-1.0,1030.1,220.0,2.0,393.0,352.0
2016/12/20,15,-1.6,1030.5,250.0,1.0,411.0,370.0
2016/12/20,18,-1.2,1029.3,40.0,2.0,394.0,320.0
2016/12/20,21,-1.1,1027.7,90.0,2.0,383.0,338.0
2016/12/21,0,-1.1,1027.9,250.0,2.0,368.0,340.0
2016/12/21,3,0.6,1027.6,-9999.0,1.0,372.0,366.0
2016/12/21,6,3.8,1023.7,180.0,1.0,390.0,401.0
2016/12/21,9,3.0,1024.4,180.0,1.0,469.0,383.0
2016/12/21,12,1.8,1024.7,-9999.0,1.0,446.0,418.0
2016/12/21,15,1.9,1024.1,290.0,1.0,422.0,424.0
2016/12/21,18,0.7,1023.5,20.0,1.0,424.0,420.0
2016/12/21,21,4.0,1023.0,320.0,3.0,12.0,15.0
2016/12/22,0,1.9,1024.2,360.0,5.0,18.0,13.0
2016/12/22,3,4.0,1024.2,360.0,5.0,14.0,16.0
2016/12/22,6,5.3,1021.7,340.0,5.0,13.0,14.0
2016/12/22,9,4.7,1022.7,340.0,5.0,11.0,
2016/12/22,12,2.3,1025.9,360.0,3.0,13.0,7.0
2016/12/22,15,-0.9,1028.1,40.0,4.0,13.0,10.0
2016/12/22,18,-2.8,1029.0,40.0,2.0,13.0,15.0
2016/12/22,21,-4.0,1029.8,40.0,3.0,24.0,14.0
2016/12/23,0,-4.5,1031.7,40.0,2.0,25.0,16.0
2016/12/23,3,0.3,1032.5,40.0,3.0,18.0,14.0
2016/12/23,6,3.8,1029.8,270.0,3.0,,
2016/12/23,9,1.3,1030.2,220.0,2.0,,
2016/12/23,12,-1.8,1030.7,110.0,1.0,93.0,82.0
2016/12/23,15,-0.5,1032.2,220.0,2.0,75.0,78.0
2016/12/23,18,-1.0,1031.5,200.0,1.0,74.0,63.0
2016/12/23,21,-3.8,1030.8,40.0,1.0,91.0,111.0
2016/12/24,0,-5.1,1031.5,40.0,1.0,155.0,150.0
2016/12/24,3,0.4,1031.8,180.0,1.0,152.0,145.0
2016/12/24,6,3.8,1029.3,200.0,3.0,156.0,134.0
2016/12/24,9,2.2,1029.6,220.0,1.0,151.0,145.0
2016/12/24,12,-1.1,1030.6,90.0,2.0,139.0,129.0
2016/12/24,15,-1.9,1031.3,70.0,2.0,182.0,197.0
2016/12/24,18,-2.9,1030.5,70.0,2.0,,
2016/12/24,21,-3.6,1029.7,70.0,1.0,,
2016/12/25,0,-1.8,1030.0,40.0,2.0,,
2016/12/25,3,-0.3,1030.5,20.0,2.0,,
2016/12/25,6,1.1,1027.6,40.0,2.0,147.0,134.0
2016/12/25,9,0.9,1027.7,220.0,2.0,148.0,162.0
2016/12/25,12,-0.2,1028.7,360.0,1.0,203.0,199.0
2016/12/25,15,0.6,1029.4,70.0,2.0,176.0,165.0
2016/12/25,18,0.8,1029.5,20.0,1.0,156.0,148.0
2016/12/25,21,2.1,1029.8,40.0,2.0,72.0,121.0
2016/12/26,0,2.1,1031.1,40.0,3.0,24.0,47.0
2016/12/26,3,3.2,1033.0,70.0,3.0,22.0,10.0
2016/12/26,6,3.7,1030.5,40.0,2.0,19.0,17.0
2016/12/26,9,1.8,1031.8,70.0,2.0,13.0,13.0
2016/12/26,12,-1.6,1033.3,70.0,1.0,12.0,13.0
2016/12/26,15,-4.2,1034.2,70.0,1.0,10.0,15.0
2016/12/26,18,-3.9,1034.6,40.0,2.0,9.0,14.0
2016/12/26,21,-6.2,1035.3,90.0,1.0,13.0,11.0
2016/12/27,0,-3.6,1036.9,40.0,1.0,22.0,18.0
2016/12/27,3,0.6,1037.6,360.0,3.0,13.0,13.0
2016/12/27,6,2.7,1034.2,340.0,2.0,16.0,10.0
2016/12/27,9,0.9,1033.3,220.0,2.0,20.0,15.0
2016/12/27,12,-1.8,1033.6,220.0,4.0,153.0,148.0
2016/12/27,15,-3.7,1033.2,220.0,2.0,148.0,139.0
2016/12/27,18,-4.7,1031.7,200.0,2.0,167.0,156.0
2016/12/27,21,-3.7,1030.6,290.0,3.0,187.0,174.0
2016/12/28,0,-5.2,1031.8,250.0,1.0,146.0,132.0
2016/12/28,3,0.9,1033.2,360.0,3.0,12.0,16.0
2016/12/28,6,1.8,1032.2,360.0,6.0,13.0,14.0
2016/12/28,9,1.0,1033.5,340.0,3.0,9.0,
2016/12/28,12,-0.3,1036.2,340.0,4.0,14.0,6.0
2016/12/28,15,-2.0,1037.7,360.0,3.0,7.0,4.0
2016/12/28,18,-3.1,1037.5,20.0,2.0,17.0,10.0
2016/12/28,21,-5.2,1036.4,40.0,3.0,10.0,11.0
2016/12/29,0,-6.7,1037.7,20.0,4.0,18.0,11.0
2016/12/29,3,-0.7,1037.3,290.0,1.0,,
2016/12/29,6,1.5,1034.2,220.0,5.0,,
2016/12/29,9,-0.3,1033.2,220.0,2.0,,
2016/12/29,12,-2.4,1033.6,200.0,2.0,,
2016/12/29,15,-4.0,1033.1,220.0,1.0,,
2016/12/29,18,-5.8,1032.4,200.0,1.0,,
2016/12/29,21,-7.5,1030.6,70.0,1.0,,
2016/12/30,0,-7.4,1031.5,250.0,1.0,,
2016/12/30,3,-3.2,1031.2,70.0,1.0,,
2016/12/30,6,1.2,1027.9,220.0,2.0,,
2016/12/30,9,-0.7,1027.5,200.0,1.0,,
2016/12/30,12,-2.8,1028.6,250.0,1.0,,
2016/12/30,15,-4.5,1028.4,220.0,1.0,,
2016/12/30,18,-6.4,1028.0,0.0,0.0,,
2016/12/30,21,-6.1,1027.6,70.0,2.0,,
2016/12/31,0,-6.9,1028.5,10.0,1.0,,
2016/12/31,3,-1.2,1028.5,-9999.0,1.0,,
2016/12/31,6,2.0,1026.6,200.0,2.0,,
2016/12/31,9,0.1,1026.2,200.0,2.0,,
2016/12/31,12,-4.2,1027.2,220.0,2.0,,
2016/12/31,15,-5.7,1027.2,200.0,2.0,,
2016/12/31,18,-5.5,1027.1,270.0,1.0,,
2016/12/31,21,-5.7,1026.1,220.0,1.0,,
2017/1/1,0,-4.9,1026.9,70.0,1.0,,
2017/1/1,3,-3.7,1026.7,200.0,1.0,,
2017/1/1,6,-1.7,1024.2,200.0,2.0,,
2017/1/1,9,-2.4,1023.5,220.0,2.0,,
2017/1/1,12,-3.9,1024.8,160.0,1.0,,
2017/1/1,15,-4.8,1025.6,220.0,2.0,470.0,392.0
2017/1/1,18,-5.8,1025.7,180.0,1.0,467.0,
2017/1/1,21,-7.1,1025.4,200.0,1.0,118.0,227.0
2017/1/2,0,-7.7,1027.1,220.0,2.0,23.0,26.0
2017/1/2,3,-2.5,1028.4,220.0,2.0,20.0,11.0
2017/1/2,6,3.7,1026.1,220.0,3.0,267.0,212.0
2017/1/2,9,1.6,1025.4,220.0,2.0,251.0,243.0
2017/1/2,12,-0.4,1025.7,220.0,2.0,164.0,156.0
2017/1/2,15,-3.6,1024.9,-9999.0,1.0,256.0,
2017/1/2,18,-5.3,1024.1,140.0,1.0,270.0,353.0
2017/1/2,21,-5.5,1023.0,160.0,1.0,353.0,377.0
2017/1/3,0,-5.1,1023.4,0.0,0.0,281.0,340.0
2017/1/3,3,-1.2,1023.7,160.0,2.0,229.0,304.0
2017/1/3,6,3.2,1021.0,200.0,3.0,242.0,309.0
2017/1/3,9,1.9,1021.7,220.0,2.0,341.0,298.0
2017/1/3,12,-0.7,1024.0,160.0,1.0,544.0,462.0
2017/1/3,15,-3.3,1025.1,200.0,2.0,599.0,
2017/1/3,18,-4.1,1025.5,220.0,1.0,654.0,
2017/1/3,21,-4.3,1025.5,360.0,1.0,598.0,550.0
2017/1/4,0,-4.7,1026.5,160.0,1.0,272.0,456.0
2017/1/4,3,-2.1,1027.5,250.0,1.0,159.0,287.0
2017/1/4,6,3.6,1025.0,70.0,2.0,,330.0
2017/1/4,9,1.7,1026.1,160.0,1.0,385.0,338.0
2017/1/4,12,-0.9,1027.6,70.0,1.0,380.0,387.0
2017/1/4,15,-2.6,1029.2,90.0,2.0,351.0,260.0
2017/1/4,18,-1.1,1029.6,20.0,1.0,167.0,
2017/1/4,21,0.3,1030.1,40.0,2.0,254.0,
2017/1/5,0,0.2,1031.9,20.0,3.0,286.0,278.0
2017/1/5,3,1.8,1032.8,70.0,2.0,277.0,266.0
2017/1/5,6,3.6,1030.2,70.0,2.0,192.0,
2017/1/5,9,3.2,1030.4,40.0,1.0,200.0,210.0
2017/1/5,12,1.0,1030.7,70.0,1.0,217.0,
2017/1/5,15,-2.4,1030.7,180.0,1.0,199.0,201.0
2017/1/5,18,-3.6,1029.7,90.0,1.0,213.0,193.0
2017/1/5,21,-4.3,1028.7,20.0,1.0,193.0,215.0
2017/1/6,0,-3.8,1029.1,90.0,1.0,207.0,233.0
2017/1/6,3,2.7,1028.9,220.0,1.0,207.0,300.0
2017/1/6,6,5.3,1025.5,270.0,1.0,233.0,205.0
2017/1/6,9,3.4,1025.1,220.0,1.0,244.0,221.0
2017/1/6,12,2.4,1025.8,220.0,1.0,242.0,233.0
2017/1/6,15,1.9,1025.2,40.0,1.0,233.0,266.0
2017/1/6,18,1.7,1024.7,40.0,1.0,245.0,273.0
2017/1/6,21,1.6,1023.9,40.0,1.0,248.0,297.0
2017/1/7,0,1.8,1024.4,40.0,1.0,208.0,202.0
2017/1/7,3,3.7,1025.2,40.0,2.0,161.0,176.0
2017/1/7,6,1.9,1023.3,40.0,3.0,162.0,139.0
2017/1/7,9,2.0,1023.8,90.0,3.0,113.0,111.0
2017/1/7,12,1.3,1024.7,90.0,1.0,127.0,138.0
2017/1/7,15,0.8,1024.7,220.0,2.0,209.0,189.0
2017/1/7,18,-0.4,1023.9,220.0,1.0,34.0,27.0
2017/1/7,21,0.6,1023.0,320.0,1.0,21.0,13.0
2017/1/8,0,0.7,1023.8,320.0,3.0,18.0,14.0
2017/1/8,3,4.0,1023.3,360.0,4.0,25.0,20.0
2017/1/8,6,6.2,1020.2,220.0,2.0,23.0,24.0
2017/1/8,9,2.3,1020.9,220.0,3.0,17.0,17.0
2017/1/8,12,-0.8,1022.4,220.0,1.0,17.0,14.0
2017/1/8,15,2.8,1024.6,20.0,4.0,13.0,12.0
2017/1/8,18,1.2,1026.7,360.0,5.0,10.0,5.0
2017/1/8,21,-0.3,1027.7,360.0,5.0,8.0,8.0
2017/1/9,0,-1.5,1029.1,40.0,2.0,10.0,11.0
2017/1/9,3,1.1,1028.6,70.0,3.0,15.0,10.0
2017/1/9,6,3.8,1025.1,220.0,3.0,18.0,22.0
2017/1/9,9,1.7,1023.8,220.0,4.0,46.0,40.0
2017/1/9,12,-0.2,1023.8,250.0,4.0,99.0,86.0
2017/1/9,15,-0.9,1024.9,270.0,3.0,163.0,141.0
2017/1/9,18,1.1,1027.4,20.0,3.0,17.0,14.0
2017/1/9,21,-1.5,1029.2,360.0,4.0,6.0,7.0
2017/1/10,0,-1.4,1031.3,340.0,3.0,7.0,5.0
2017/1/10,3,1.9,1031.5,320.0,6.0,7.0,3.0
2017/1/10,6,4.3,1028.3,320.0,4.0,3.0,10.0
2017/1/10,9,2.1,1029.0,250.0,1.0,9.0,8.0
2017/1/10,12,-0.2,1029.8,270.0,2.0,88.0,78.0
2017/1/10,15,-1.4,1030.1,250.0,1.0,93.0,87.0
2017/1/10,18,-4.6,1029.0,220.0,1.0,98.0,82.0
2017/1/10,21,-5.3,1027.0,180.0,1.0,113.0,90.0
2017/1/11,0,-5.9,1026.8,-9999.0,1.0,45.0,47.0
2017/1/11,3,1.7,1026.5,340.0,1.0,60.0,
2017/1/11,6,6.5,1023.0,200.0,2.0,57.0,7.0
2017/1/11,9,4.4,1022.7,220.0,2.0,118.0,105.0
2017/1/11,12,-0.3,1023.7,270.0,2.0,89.0,66.0
2017/1/11,15,1.7,1024.1,40.0,2.0,36.0,37.0
2017/1/11,18,-1.3,1023.4,90.0,2.0,30.0,
2017/1/11,21,-7.0,1022.7,20.0,3.0,29.0,31.0
2017/1/12,0,-2.2,1023.0,20.0,1.0,15.0,20.0
2017/1/12,3,3.6,1022.8,180.0,2.0,28.0,23.0
2017/1/12,6,5.2,1019.2,220.0,5.0,83.0,
2017/1/12,9,3.4,1018.0,250.0,2.0,108.0,101.0
2017/1/12,12,-0.1,1018.9,200.0,1.0,146.0,119.0
2017/1/12,15,3.3,1020.8,340.0,2.0,12.0,12.0
2017/1/12,18,0.3,1022.3,20.0,3.0,21.0,16.0
2017/1/12,21,-3.1,1023.4,70.0,1.0,12.0,2.0
2017/1/13,0,-2.0,1025.5,20.0,3.0,18.0,12.0
2017/1/13,3,0.6,1027.1,360.0,5.0,11.0,20.0
2017/1/13,6,2.9,1025.5,360.0,5.0,13.0,14.0
2017/1/13,9,2.5,1026.2,340.0,2.0,14.0,9.0
2017/1/13,12,0.4,1027.8,340.0,3.0,12.0,19.0
2017/1/13,15,-1.2,1029.7,20.0,3.0,16.0,12.0
2017/1/13,18,-3.9,1031.2,70.0,1.0,22.0,9.0
2017/1/13,21,-5.3,1031.7,20.0,2.0,15.0,10.0
2017/1/14,0,-6.3,1032.8,90.0,2.0,29.0,15.0
2017/1/14,3,-0.8,1034.3,40.0,3.0,27.0,17.0
2017/1/14,6,2.4,1032.0,90.0,2.0,13.0,10.0
2017/1/14,9,1.1,1033.0,110.0,2.0,28.0,31.0
2017/1/14,12,-1.1,1034.7,140.0,2.0,42.0,52.0
2017/1/14,15,-3.2,1036.8,200.0,2.0,24.0,33.0
2017/1/14,18,-5.1,1037.2,180.0,1.0,45.0,37.0
2017/1/14,21,-4.1,1036.4,200.0,2.0,61.0,
2017/1/15,0,-4.1,1035.5,200.0,1.0,36.0,30.0
2017/1/15,3,-2.1,1034.6,180.0,3.0,53.0,33.0
2017/1/15,6,-1.1,1030.9,220.0,2.0,50.0,53.0
2017/1/15,9,-1.7,1030.6,220.0,1.0,73.0,53.0
2017/1/15,12,-3.8,1031.6,40.0,2.0,67.0,80.0
2017/1/15,15,-3.9,1032.1,70.0,2.0,105.0,89.0
2017/1/15,18,-3.2,1031.7,70.0,2.0,101.0,109.0
2017/1/15,21,-3.6,1031.0,70.0,1.0,112.0,
2017/1/16,0,-3.2,1032.8,90.0,1.0,110.0,90.0
2017/1/16,3,-1.6,1033.7,40.0,2.0,57.0,53.0
2017/1/16,6,-0.1,1031.1,90.0,2.0,94.0,97.0
2017/1/16,9,-0.4,1031.4,70.0,2.0,119.0,121.0
2017/1/16,12,-0.8,1032.8,110.0,1.0,140.0,138.0
2017/1/16,15,-1.2,1032.6,140.0,1.0,116.0,113.0
2017/1/16,18,-1.6,1031.5,90.0,1.0,121.0,103.0
2017/1/16,21,-1.7,1030.5,70.0,1.0,126.0,117.0
2017/1/17,0,-1.9,1030.9,20.0,1.0,111.0,146.0
2017/1/17,3,-0.5,1031.6,70.0,2.0,155.0,143.0
2017/1/17,6,1.4,1028.9,270.0,2.0,168.0,169.0
2017/1/17,9,0.8,1029.4,200.0,1.0,175.0,173.0
2017/1/17,12,-1.8,1031.5,290.0,1.0,183.0,172.0
2017/1/17,15,-4.2,1033.7,350.0,2.0,163.0,182.0
2017/1/17,18,-4.9,1035.0,70.0,1.0,58.0,110.0
2017/1/17,21,-4.3,1034.5,40.0,2.0,28.0,24.0
2017/1/18,0,-5.4,1035.0,40.0,2.0,31.0,28.0
2017/1/18,3,-1.2,1035.3,20.0,3.0,27.0,20.0
2017/1/18,6,1.4,1032.3,90.0,2.0,25.0,3.0
2017/1/18,12,-0.9,1031.8,200.0,1.0,47.0,48.0
2017/1/18,15,-3.9,1031.1,180.0,1.0,64.0,68.0
2017/1/18,18,-1.7,1029.0,180.0,2.0,96.0,88.0
2017/1/18,21,-2.7,1027.0,70.0,2.0,135.0,118.0
2017/1/19,0,-3.4,1027.7,40.0,2.0,108.0,100.0
2017/1/19,3,-0.8,1029.2,320.0,7.0,25.0,13.0
2017/1/19,6,-1.2,1030.0,340.0,6.0,3.0,13.0
2017/1/19,9,-3.4,1033.0,340.0,5.0,10.0,9.0
2017/1/19,12,-5.9,1036.3,360.0,6.0,8.0,11.0
