,index,shunt,shunt_v,source,source_v,bias,millisecs,current_a,power_w,secs
294,294,430,0.301758,1667,1.207764,18,2970059,0.08621657142857143,0.10412927117485715,2970.059
295,295,437,0.306885,1668,1.208496,18,2980059,0.08768142857142858,0.10596265570285715,2980.059
296,296,436,0.306885,1669,1.209961,17,2990059,0.08768142857142858,0.10609110899571429,2990.059
297,297,425,0.298096,1668,1.208496,18,3000059,0.08517028571428573,0.10292794960457144,3000.059
298,298,413,0.289307,1669,1.209229,18,3010059,0.08265914285714285,0.099953832658,3010.059
299,299,428,0.300293,1668,1.208496,18,3020059,0.085798,0.103686539808,3020.059
300,300,421,0.295166,1669,1.209229,18,3030060,0.08433314285714286,0.101978082004,3030.06
301,301,425,0.298096,1669,1.209229,18,3040060,0.08517028571428573,0.10299037942400002,3040.06
302,302,421,0.295166,1667,1.207764,18,3050060,0.08433314285714286,0.10185453394971429,3050.06
303,303,422,0.296631,1668,1.209229,17,3060060,0.08475171428571428,0.102484230714,3060.06
304,304,429,0.301025,1666,1.207031,18,3070060,0.08600714285714285,0.10381328764999999,3070.06
305,305,432,0.303223,1668,1.208496,18,3080061,0.08663514285714287,0.10469822360228573,3080.061
306,306,430,0.301758,1667,1.207764,18,3090061,0.08621657142857143,0.10412927117485715,3090.061
307,307,435,0.30542,1668,1.208496,18,3100061,0.08726285714285716,0.1054568138057143,3100.061
308,308,420,0.294434,1667,1.207764,18,3110061,0.08412399999999999,0.101601938736,3110.061
309,309,448,0.314941,1667,1.207764,18,3120061,0.08998314285714286,0.1086784005497143,3120.061
310,310,443,0.310547,1665,1.205566,19,3130061,0.08872771428571428,0.10696711560057141,3130.061
311,311,440,0.309082,1669,1.209229,18,3140062,0.08830914285714286,0.10678597650800002,3140.062
312,312,441,0.309814,1668,1.208496,18,3150062,0.0885182857142857,0.10697399421257142,3150.062
313,313,436,0.306152,1668,1.208496,18,3160062,0.087472,0.105709562112,3160.062
314,314,432,0.303223,1669,1.209229,18,3170062,0.08663514285714287,0.10476172716200002,3170.062
315,315,432,0.303223,1667,1.207764,18,3180062,0.08663514285714287,0.1046348066777143,3180.062
316,316,436,0.306152,1669,1.209229,18,3190063,0.087472,0.105773679088,3190.063
317,317,434,0.304688,1667,1.207764,18,3200063,0.08705371428571429,0.10514034218057144,3200.063
318,318,428,0.300293,1668,1.208496,18,3210063,0.085798,0.103686539808,3210.063
319,319,427,0.299561,1672,1.211426,18,3220063,0.08558885714285715,0.10368456685314285,3220.063
320,320,425,0.298096,1669,1.209229,18,3230063,0.08517028571428573,0.10299037942400002,3230.063
321,321,430,0.301758,1668,1.208496,18,3240064,0.08621657142857143,0.10419238170514286,3240.064
322,322,420,0.293701,1669,1.208496,19,3250064,0.08391457142857142,0.10141042391314285,3250.064
323,323,432,0.303223,1667,1.207764,18,3260064,0.08663514285714287,0.1046348066777143,3260.064
324,324,437,0.306885,1665,1.206299,18,3270064,0.08768142857142858,0.10577001960428573,3270.064
325,325,432,0.303223,1669,1.209229,18,3280064,0.08663514285714287,0.10476172716200002,3280.064
326,326,436,0.306152,1668,1.208496,18,3290064,0.087472,0.105709562112,3290.064
327,327,449,0.315674,1666,1.207031,18,3300065,0.09019257142857143,0.10886522968399999,3300.065
328,328,449,0.315674,1665,1.206299,18,3310065,0.09019257142857143,0.10879920872171428,3310.065
329,329,455,0.320068,1666,1.207031,18,3320065,0.091448,0.110380570888,3320.065
330,330,455,0.320068,1668,1.208496,18,3330065,0.091448,0.110514542208,3330.065
331,331,458,0.322266,1664,1.205566,18,3340065,0.092076,0.11100369501599999,3340.065
332,332,449,0.315674,1668,1.208496,18,3350066,0.09019257142857143,0.10899736180114286,3350.066
333,333,443,0.311279,1667,1.207764,18,3360066,0.08893685714285714,0.10741473433028571,3360.066
334,334,444,0.312012,1667,1.207764,18,3370066,0.08914628571428572,0.10766767461942858,3370.066
335,335,468,0.32959,1666,1.207031,18,3380066,0.09416857142857142,0.11366438493999999,3380.066
336,336,464,0.32666,1661,1.203369,18,3390066,0.09333142857142858,0.11231214786857142,3390.066
337,337,467,0.328857,1666,1.207031,18,3400067,0.09395914285714287,0.11341159816200001,3400.067
338,338,438,0.307617,1668,1.208496,18,3410067,0.08789057142857142,0.10621540400914284,3410.067
339,339,454,0.319336,1667,1.207764,18,3420067,0.09123885714285715,0.11019500705828572,3420.067
340,340,458,0.322266,1664,1.205566,18,3430067,0.092076,0.11100369501599999,3430.067
341,341,450,0.316406,1665,1.206299,18,3440067,0.0904017142857143,0.10905149754114286,3440.067
342,342,455,0.320068,1662,1.204102,18,3450067,0.091448,0.110112719696,3450.067
343,343,454,0.319336,1666,1.207031,18,3460068,0.09123885714285715,0.11012812897600001,3460.068
344,344,446,0.313477,1666,1.207031,18,3470068,0.08956485714285714,0.108107559082,3470.068
345,345,435,0.30542,1662,1.204102,18,3480068,0.08726285714285716,0.10507338081142858,3480.068
346,346,441,0.310547,1665,1.207031,17,3490068,0.08872771428571428,0.107097101702,3490.068
347,347,443,0.312012,1667,1.208496,17,3500068,0.08914628571428572,0.10773292970057144,3500.068
348,348,441,0.309814,1666,1.207031,18,3510069,0.0885182857142857,0.10684431492399998,3510.069
349,349,439,0.30835,1668,1.208496,18,3520069,0.0881,0.1064684976,3520.069
350,350,435,0.30542,1668,1.208496,18,3530069,0.08726285714285716,0.1054568138057143,3530.069
351,351,428,0.300293,1666,1.207031,18,3540069,0.085798,0.10356084573799999,3540.069
352,352,429,0.301025,1665,1.206299,18,3550069,0.08600714285714285,0.10375033042142856,3550.069
353,353,430,0.301758,1666,1.207031,18,3560070,0.08621657142857143,0.104066074428,3560.07
354,354,432,0.303223,1666,1.207031,18,3570070,0.08663514285714287,0.10457130311800002,3570.07
355,355,412,0.287842,1667,1.207031,19,3580070,0.08224057142857143,0.09926691917199999,3580.07
356,356,423,0.296631,1667,1.207764,18,3590070,0.08475171428571428,0.10236006945257142,3590.07
357,357,424,0.297363,1666,1.207031,18,3600070,0.08496085714285714,0.102550388358,3600.07
358,358,417,0.292236,1668,1.208496,18,3610070,0.083496,0.100904582016,3610.07
359,359,414,0.290039,1668,1.208496,18,3620071,0.08286828571428571,0.10014599181257143,3620.071
360,360,421,0.295166,1669,1.209229,18,3630071,0.08433314285714286,0.101978082004,3630.071
361,361,418,0.292969,1667,1.207764,18,3640071,0.08370542857142857,0.10109640323314285,3640.071
362,362,408,0.285645,1669,1.209229,18,3650071,0.08161285714285714,0.09868863363000001,3650.071
363,363,419,0.293701,1665,1.206299,18,3660071,0.08391457142857142,0.10122606359971428,3660.071
364,364,424,0.298096,1668,1.209229,17,3670071,0.08517028571428573,0.10299037942400002,3670.071
365,365,425,0.298096,1667,1.207764,18,3680072,0.08517028571428573,0.1028656049554286,3680.072
366,366,432,0.303223,1666,1.207031,18,3690072,0.08663514285714287,0.10457130311800002,3690.072
367,367,427,0.299561,1669,1.209229,18,3700072,0.08558885714285715,0.10349652813400001,3700.072
368,368,422,0.295898,1666,1.207031,18,3710072,0.08454228571428571,0.10204515966799999,3710.072
369,369,410,0.287109,1667,1.207764,18,3720072,0.08203114285714286,0.0990742612217143,3720.072
370,370,425,0.298096,1666,1.207031,18,3730073,0.08517028571428573,0.10280317513600001,3730.073
371,371,421,0.295166,1666,1.207031,18,3740073,0.08433314285714286,0.10179271775599999,3740.073
372,372,420,0.294434,1667,1.207764,18,3750073,0.08412399999999999,0.101601938736,3750.073
373,373,425,0.298096,1668,1.208496,18,3760073,0.08517028571428573,0.10292794960457144,3760.073
374,374,427,0.299561,1666,1.207031,18,3770073,0.08558885714285715,0.103308403826,3770.073
375,375,405,0.283447,1667,1.207764,18,3780074,0.08098485714285715,0.09781059500228573,3780.074
376,376,408,0.285645,1665,1.206299,18,3790074,0.08161285714285714,0.09844950795857142,3790.074
377,377,415,0.290771,1668,1.208496,18,3800074,0.08307742857142857,0.10039874011885713,3800.074
378,378,409,0.286377,1668,1.208496,18,3810074,0.08182199999999999,0.098881559712,3810.074
379,379,404,0.282715,1668,1.208496,18,3820074,0.08077571428571428,0.09761712761142857,3820.074
380,380,406,0.28418,1669,1.209229,18,3830074,0.0811942857142857,0.09818248492,3830.074
381,381,407,0.284912,1668,1.208496,18,3840075,0.08140342857142857,0.09837571781485714,3840.075
382,382,406,0.28418,1666,1.207031,18,3850075,0.0811942857142857,0.09800401987999999,3850.075
383,383,402,0.28125,1668,1.208496,18,3860075,0.08035714285714286,0.09711128571428572,3860.075
384,384,402,0.28125,1667,1.207764,18,3870075,0.08035714285714286,0.0970524642857143,3870.075
385,385,421,0.295166,1668,1.208496,18,3880075,0.08433314285714286,0.10191626581028572,3880.075
386,386,412,0.288574,1668,1.208496,18,3890076,0.08244971428571428,0.09964014991542856,3890.076
387,387,403,0.281982,1667,1.207764,18,3900076,0.08056628571428572,0.09730505949942858,3900.076
388,388,399,0.279053,1667,1.207764,18,3910076,0.07972942857142858,0.09629433356914287,3910.076
389,389,401,0.280518,1668,1.208496,18,3920076,0.080148,0.096858537408,3920.076
390,390,413,0.289307,1666,1.207031,18,3930076,0.08265914285714285,0.09977214786199999,3930.076
391,391,413,0.288574,1667,1.207031,19,3940077,0.08244971428571428,0.09951936108399999,3940.077
392,392,411,0.287842,1666,1.207031,18,3950077,0.08224057142857143,0.09926691917199999,3950.077
393,393,412,0.288574,1668,1.208496,18,3960077,0.08244971428571428,0.09964014991542856,3960.077
394,394,421,0.295166,1666,1.207031,18,3970077,0.08433314285714286,0.10179271775599999,3970.077
395,395,410,0.287109,1667,1.207764,18,3980077,0.08203114285714286,0.0990742612217143,3980.077
396,396,408,0.285645,1668,1.208496,18,3990077,0.08161285714285714,0.09862881140571428,3990.077
397,397,408,0.285645,1668,1.208496,18,4000078,0.08161285714285714,0.09862881140571428,4000.078
398,398,431,0.30249,1667,1.207764,18,4010078,0.08642571428571429,0.10438186638857143,4010.078
399,399,419,0.293701,1667,1.207764,18,4020078,0.08391457142857142,0.10134899844685714,4020.078
400,400,419,0.293701,1666,1.207031,18,4030078,0.08391457142857142,0.10128748906599999,4030.078
401,401,408,0.285645,1667,1.207764,18,4040078,0.08161285714285714,0.09856907079428572,4040.078
402,402,412,0.288574,1667,1.207764,18,4050079,0.08244971428571428,0.09957979672457143,4050.079
403,403,412,0.288574,1666,1.207031,18,4060079,0.08244971428571428,0.09951936108399999,4060.079
404,404,408,0.285645,1667,1.207764,18,4070079,0.08161285714285714,0.09856907079428572,4070.079
405,405,416,0.291504,1661,1.203369,18,4080079,0.08328685714285713,0.10022482199314284,4080.079
406,406,419,0.293701,1668,1.208496,18,4090079,0.08391457142857142,0.10141042391314285,4090.079
407,407,425,0.298096,1662,1.204102,18,4100079,0.08517028571428573,0.10255371136914287,4100.079
408,408,417,0.292236,1667,1.207764,18,4110080,0.083496,0.10084346294400001,4110.08
409,409,421,0.295166,1665,1.206299,18,4120080,0.08433314285714286,0.10173098589542857,4120.08
410,410,426,0.298828,1664,1.205566,18,4130080,0.08537942857142856,0.10293053618514283,4130.08
411,411,428,0.300293,1666,1.207031,18,4140080,0.085798,0.10356084573799999,4140.08
412,412,424,0.297363,1666,1.207031,18,4150080,0.08496085714285714,0.102550388358,4150.08
413,413,421,0.295166,1665,1.206299,18,4160081,0.08433314285714286,0.10173098589542857,4160.081
414,414,412,0.288574,1666,1.207031,18,4170081,0.08244971428571428,0.09951936108399999,4170.081
415,415,409,0.286377,1665,1.206299,18,4180081,0.08182199999999999,0.09870179677799999,4180.081
416,416,406,0.28418,1667,1.207764,18,4190081,0.0811942857142857,0.09806353529142857,4190.081
417,417,408,0.285645,1668,1.208496,18,4200081,0.08161285714285714,0.09862881140571428,4200.081
418,418,408,0.285645,1667,1.207764,18,4210081,0.08161285714285714,0.09856907079428572,4210.081
419,419,370,0.25708,1669,1.208496,19,4220082,0.07345142857142857,0.08876575762285714,4220.082
420,420,381,0.265869,1667,1.207764,18,4230082,0.07596257142857143,0.09174485911885716,4230.082
421,421,398,0.27832,1672,1.211426,18,4240082,0.07952000000000001,0.09633259552,4240.082
422,422,587,0.416748,1654,1.198242,18,4250082,0.11907085714285714,0.14267570200457144,4250.082
423,423,593,0.421143,1653,1.19751,18,4260082,0.12032657142857142,0.14409227255142856,4260.082
424,424,600,0.42627,1651,1.196045,18,4270083,0.12179142857142856,0.14566802918571428,4270.083
425,425,400,0.279785,1664,1.205566,18,4280083,0.07993857142857143,0.09637122380285713,4280.083
426,426,413,0.289307,1667,1.207764,18,4290083,0.08265914285714285,0.09983273701371428,4290.083
427,427,406,0.28418,1666,1.207031,18,4300083,0.0811942857142857,0.09800401987999999,4300.083
428,428,402,0.281982,1668,1.209229,17,4310083,0.08056628571428572,0.09742308910800002,4310.083
429,429,405,0.283447,1666,1.207031,18,4320084,0.08098485714285715,0.09775123310200001,4320.084
430,430,388,0.270996,1667,1.207764,18,4330084,0.07742742857142858,0.09351406084114287,4330.084
431,431,561,0.397705,1652,1.196777,18,4340084,0.11363,0.13598977051,4340.084
432,432,410,0.287109,1664,1.205566,18,4350084,0.08203114285714286,0.09889395676971428,4350.084
433,433,406,0.28418,1668,1.208496,18,4360084,0.0811942857142857,0.09812296950857143,4360.084
434,434,411,0.287842,1662,1.204102,18,4370084,0.08224057142857143,0.09902603653828572,4370.084
435,435,397,0.277588,1668,1.208496,18,4380085,0.07931085714285714,0.09584685361371428,4380.085
436,436,398,0.27832,1664,1.205566,18,4390085,0.07952000000000001,0.09586660832,4390.085
437,437,394,0.275391,1666,1.207031,18,4400085,0.07868314285714285,0.09497299260599999,4400.085
438,438,402,0.28125,1664,1.205566,18,4410085,0.08035714285714286,0.09687583928571429,4410.085
439,439,397,0.277588,1666,1.207031,18,4420085,0.07931085714285714,0.095730663208,4420.085
440,440,399,0.279053,1666,1.207031,18,4430086,0.07972942857142858,0.096235891898,4430.086
441,441,387,0.270264,1665,1.206299,18,4440086,0.07721828571428571,0.09314834083885715,4440.086
442,442,389,0.271729,1669,1.209229,18,4450086,0.07763685714285715,0.093880739126,4450.086
443,443,395,0.276123,1668,1.208496,18,4460086,0.07889228571428572,0.09534101171657143,4460.086
444,444,395,0.276123,1667,1.207764,18,4470086,0.07889228571428572,0.09528326256342859,4470.086
445,445,398,0.27832,1667,1.207764,18,4480087,0.07952000000000001,0.09604139328000001,4480.087
446,446,397,0.277588,1668,1.208496,18,4490087,0.07931085714285714,0.09584685361371428,4490.087
447,447,395,0.276123,1666,1.207031,18,4500087,0.07889228571428572,0.095225434518,4500.087
448,448,405,0.283447,1666,1.207031,18,4510087,0.08098485714285715,0.09775123310200001,4510.087
449,449,387,0.270264,1668,1.208496,18,4520087,0.07721828571428571,0.09331798941257143,4520.087
450,450,394,0.275391,1669,1.209229,18,4530087,0.07868314285714285,0.095145938154,4530.087
451,451,398,0.27832,1666,1.207031,18,4540088,0.07952000000000001,0.09598310512000001,4540.088
452,452,401,0.280518,1666,1.207031,18,4550088,0.080148,0.096741120588,4550.088
453,453,400,0.279785,1668,1.208496,18,4560088,0.07993857142857143,0.09660544381714285,4560.088
454,454,382,0.266602,1667,1.207764,18,4570088,0.076172,0.09199779940800001,4570.088
455,455,394,0.275391,1667,1.207764,18,4580088,0.07868314285714285,0.09503066734971428,4580.088
456,456,392,0.273926,1667,1.207764,18,4590089,0.07826457142857143,0.09452513184685715,4590.089
457,457,649,0.462158,1649,1.19458,18,4600089,0.13204514285714286,0.15773848675428573,4600.089
458,458,648,0.461426,1649,1.19458,18,4610089,0.131836,0.15748864888,4610.089
459,459,668,0.476074,1648,1.193848,18,4620089,0.13602114285714287,0.1623885693577143,4620.089
460,460,669,0.476807,1646,1.192383,18,4630089,0.13623057142857142,0.16243901745171427,4630.089
461,461,671,0.478271,1643,1.190186,18,4640090,0.13664885714285716,0.16263755668742857,4640.09
462,462,672,0.479004,1645,1.19165,18,4650090,0.1368582857142857,0.16308717617142857,4650.09
463,463,673,0.480469,1648,1.19458,17,4660090,0.13727685714285714,0.1639881880057143,4660.09
464,464,672,0.479004,1643,1.190186,18,4670090,0.1368582857142857,0.16288681564114285,4670.09
465,465,672,0.479004,1646,1.192383,18,4680090,0.1368582857142857,0.16318749329485713,4680.09
466,466,670,0.477539,1645,1.19165,18,4690090,0.13643971428571428,0.16258838552857144,4690.09
467,467,670,0.477539,1645,1.19165,18,4700091,0.13643971428571428,0.16258838552857144,4700.091
468,468,669,0.476807,1645,1.19165,18,4710091,0.13623057142857142,0.16233916044285715,4710.091
469,469,670,0.477539,1646,1.192383,18,4720091,0.13643971428571428,0.16268839583914285,4720.091
470,470,668,0.476074,1645,1.19165,18,4730091,0.13602114285714287,0.1620895948857143,4730.091
471,471,670,0.477539,1646,1.192383,18,4740091,0.13643971428571428,0.16268839583914285,4740.091
472,472,669,0.477539,1645,1.192383,17,4750092,0.13643971428571428,0.16268839583914285,4750.092
473,473,668,0.476074,1645,1.19165,18,4760092,0.13602114285714287,0.1620895948857143,4760.092
474,474,670,0.477539,1644,1.190918,18,4770092,0.13643971428571428,0.16248851165771427,4770.092
475,475,669,0.476807,1646,1.192383,18,4780092,0.13623057142857142,0.16243901745171427,4780.092
476,476,669,0.476807,1644,1.190918,18,4790092,0.13623057142857142,0.1622394396645714,4790.092
477,477,670,0.477539,1645,1.19165,18,4800092,0.13643971428571428,0.16258838552857144,4800.092
478,478,669,0.476807,1642,1.189453,18,4810093,0.13623057142857142,0.16203986187742858,4810.093
479,479,668,0.476074,1645,1.19165,18,4820093,0.13602114285714287,0.1620895948857143,4820.093
480,480,669,0.476807,1644,1.190918,18,4830093,0.13623057142857142,0.1622394396645714,4830.093
481,481,667,0.475342,1645,1.19165,18,4840093,0.135812,0.1618403698,4840.093
482,482,668,0.476074,1644,1.190918,18,4850093,0.13602114285714287,0.16199002740914287,4850.093
483,483,669,0.476807,1644,1.190918,18,4860094,0.13623057142857142,0.1622394396645714,4860.094
484,484,669,0.476807,1645,1.19165,18,4870094,0.13623057142857142,0.16233916044285715,4870.094
485,485,669,0.476807,1644,1.190918,18,4880094,0.13623057142857142,0.1622394396645714,4880.094
486,486,668,0.476807,1644,1.19165,17,4890094,0.13623057142857142,0.16233916044285715,4890.094
487,487,667,0.475342,1644,1.190918,18,4900094,0.135812,0.16174095541599998,4900.094
488,488,667,0.475342,1645,1.19165,18,4910094,0.135812,0.1618403698,4910.094
489,489,666,0.474609,1644,1.190918,18,4920095,0.13560257142857143,0.16149154316057143,4920.095
490,490,666,0.475342,1648,1.19458,17,4930095,0.135812,0.16223829895999997,4930.095
