00566	0.401367	02029	1.472900	00566	772130
00583	0.413818	02017	1.464111	00583	773131
00578	0.409424	02041	1.480957	00578	774131
00584	0.414551	02025	1.469971	00584	775131
00579	0.410889	02041	1.481689	00579	776131
00562	0.398438	02025	1.469971	00562	777131
00560	0.396973	02026	1.470703	00560	778132
00571	0.405029	02032	1.475098	00571	779132
00568	0.402832	02026	1.470703	00568	780132
00577	0.409424	02040	1.480957	00577	781132
00575	0.407959	02020	1.466309	00575	782132
00577	0.409424	02039	1.480225	00577	783133
00565	0.400635	02022	1.467773	00565	784133
00578	0.410156	02037	1.478760	00578	785133
00569	0.403564	02030	1.473633	00569	786133
00566	0.401367	02030	1.473633	00566	787133
00582	0.413086	02029	1.472900	00582	788134
00580	0.411621	02033	1.475830	00580	789134
00582	0.413086	02020	1.466309	00582	790134
00569	0.403564	02033	1.475830	00569	791134
00573	0.405762	02035	1.476562	00573	792134
00566	0.401367	02023	1.468506	00566	793134
00576	0.408691	02038	1.479492	00576	794135
00568	0.402832	02030	1.473633	00568	795135
00570	0.404297	02031	1.474365	00570	796135
00581	0.412354	02035	1.477295	00581	797135
00567	0.402100	02028	1.472168	00567	798135
00570	0.404297	02035	1.477295	00570	799136
00585	0.415283	02019	1.465576	00585	800136
00568	0.402832	02030	1.473633	00568	801136
00561	0.397705	02024	1.469238	00561	802136
00561	0.397705	02024	1.469238	00561	803136
00569	0.403564	02032	1.475098	00569	804136
00573	0.406494	02020	1.466309	00573	805137
00572	0.405762	02034	1.476562	00572	806137
00565	0.400635	02027	1.471436	00565	807137
00582	0.413086	02037	1.478760	00582	808137
00564	0.400635	02024	1.469971	00564	809137
00581	0.412354	02036	1.478027	00581	810138
00569	0.403564	02022	1.467773	00569	811138
00572	0.405762	02034	1.476562	00572	812138
00580	0.411621	02034	1.476562	00580	813138
00580	0.411621	02014	1.461914	00580	814138
00570	0.404297	02032	1.475098	00570	815139
00577	0.408691	02035	1.476562	00577	816139
00573	0.406494	02020	1.466309	00573	817139
00585	0.415283	02020	1.466309	00585	818139
00561	0.397705	02028	1.472168	00561	819139
00582	0.413086	02036	1.478027	00582	820139
00576	0.408691	02031	1.474365	00576	821140
00580	0.411621	02037	1.478760	00580	822140
